"Home","Away","Field","Age.Group","Gender"
"AFC9900B01 U19 Boys VSL","VIRGINIA LEGACY SC WIZARDS  BLACK U19 Boys VSL","Cornland Park CPK2","U19","Boys"
"VA RUSH 99B - VSL U19 Boys VSL","BEACH FC 99B BLACK COPA U19 Boys VSL","Sportplex Stadium Field Turf","U19","Boys"
"AFC9900B02 U19 Boys VSL","BEACHFC 99B BLACK MUNDIAL U19 Boys VSL","Cornland Park CPK2","U19","Boys"
"TIDEWATER SHARKS 1999/2000 UNITED U19 Boys VSL","SUFFOLK FC SUFFOLK ICEPACKS U19 Boys VSL","Warhill Sports Complex #6","U19","Boys"
"SMITHFIELD SC FLAMES U19 Boys VSL","VIP UNITED FC JAGUARS U19 Boys VSL","Carrollton Nike Park #3","U19","Boys"
"BEACH FC PANTHERS U19 Boys VSL","BAYSTARS FC FORCE U19 Boys VSL","HRSC #17","U19","Boys"
"AFC9900B01 U19 Boys VSL","RICHMOND KICKERS U18/19  B MECHANICSVILLE '00/'99 U19 Boys VSL","Cornland Park CPK1","U19","Boys"
"RSK CHESTERFIELD 99B ELITE BLUE U19 Boys VSL","SUFFOLK FC SUFFOLK ICEPACKS U19 Boys VSL","Watkins Ele #1","U19","Boys"
"VA RUSH 99B CLASSIC TITANS U19 Boys VSL","SMITHFIELD SC FLAMES U19 Boys VSL","HRSC #7","U19","Boys"
"BAYSTARS FC FORCE U19 Boys VSL","VIP UNITED FC JAGUARS U19 Boys VSL","BETHEL ELEMENTARY #4","U19","Boys"
"OLD DOMINION SC RIPTIDE U19 Boys VSL","WESTERN BRANCH SC ELITE U19 Boys VSL","BSCHS Main","U19","Boys"
"RSK CHESTERFIELD 99B ELITE BLUE U19 Boys VSL","TIDEWATER SHARKS 1999/2000 UNITED U19 Boys VSL","United Training Center #3","U19","Boys"
"VIRGINIA LEGACY SC WIZARDS  GREEN U19 Boys VSL","AFC9900B01 U19 Boys VSL","Warhill Sports Complex #7","U19","Boys"
"RICHMOND KICKERS U18/19  B MECHANICSVILLE '00/'99 U19 Boys VSL","OLD DOMINION SC RIPTIDE U19 Boys VSL","Courthouse Park #7","U19","Boys"
"VIRGINIA LEGACY SC WIZARDS  BLACK U19 Boys VSL","WESTERN BRANCH SC ELITE U19 Boys VSL","Warhill Sports Complex #6","U19","Boys"
"BEACH FC 99B BLACK COPA U19 Boys VSL","VIP UNITED FC PANTHERS U19 Boys VSL","HRSC #17","U19","Boys"
"BEACHFC 99B BLACK MUNDIAL U19 Boys VSL","YORKTOWN FC REVOLUTION U19 Boys VSL","HRSC #7","U19","Boys"
"SUFFOLK FC SUFFOLK ICEPACKS U19 Boys VSL","AFC9900B02 U19 Boys VSL","SYAA #6","U19","Boys"
"BEACH FC PANTHERS U19 Boys VSL","VIP UNITED FC JAGUARS U19 Boys VSL","HRSC #17","U19","Boys"
"BAYSTARS FC FORCE U19 Boys VSL","VA RUSH 99B CLASSIC TITANS U19 Boys VSL","BETHEL ELEMENTARY #4","U19","Boys"
"VA RUSH 99B CLASSIC TITANS U19 Boys VSL","BAYSTARS FC FORCE U19 Boys VSL","HRSC #7","U19","Boys"
"WESTERN BRANCH SC ELITE U19 Boys VSL","VIRGINIA LEGACY SC WIZARDS  GREEN U19 Boys VSL","Jolliff Middle School #1","U19","Boys"
"POWHATAN FURY 99B U19 Boys VSL","VIRGINIA LEGACY SC WIZARDS  BLACK U19 Boys VSL","Fighting Creek Park #2","U19","Boys"
"SUFFOLK FC SUFFOLK ICEPACKS U19 Boys VSL","YORKTOWN FC REVOLUTION U19 Boys VSL","SYAA #6","U19","Boys"
"VIP UNITED FC PANTHERS U19 Boys VSL","VA RUSH 99B - VSL U19 Boys VSL","Buckroe A","U19","Boys"
"AFC9900B02 U19 Boys VSL","RSK CHESTERFIELD 99B ELITE BLUE U19 Boys VSL","Cornland Park CPK2","U19","Boys"
"YORKTOWN FC REVOLUTION U19 Boys VSL","TIDEWATER SHARKS 1999/2000 UNITED U19 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #4","U19","Boys"
"SUFFOLK FC SUFFOLK ICEPACKS U19 Boys VSL","BEACHFC 99B BLACK MUNDIAL U19 Boys VSL","SYAA #6","U19","Boys"
"VIP UNITED FC JAGUARS U19 Boys VSL","SMITHFIELD SC FLAMES U19 Boys VSL","Buckroe A","U19","Boys"
"BAYSTARS FC FORCE U19 Boys VSL","BEACH FC PANTHERS U19 Boys VSL","BETHEL ELEMENTARY #4","U19","Boys"
"DYNAMO SC 08G GREY U10 Girls VSL","TIDEWATER SHARKS 2008 G U10 Girls VSL","Courthouse Park 1B","U10","Girls"
"TIDEWATER SHARKS 2008 G U10 Girls VSL","VA RUSH 08G BLUE CRUSH U10 Girls VSL","Warhill Sports Complex #2","U10","Girls"
"DYNAMO SC 08G GREY U10 Girls VSL","BEACHFC 08G BLACK BREAKERS U10 Girls VSL","Courthouse Park 1B","U10","Girls"
"BEACHFC 08G BLACK MAJIX U10 Girls VSL","VA RUSH 08G BLACK COPA U10 Girls VSL","HRSC 4B","U10","Girls"
"CHESAPEAKE CSC PLATINUM - REVOLUTION U10 Girls VSL","VA RUSH 08G BLUE COPA U10 Girls VSL","Chesapeake / Centerville Soccer Complex 7b","U10","Girls"
"DYNAMO SC 08G WHITE U10 Girls VSL","DYNAMO SC 08G GREY U10 Girls VSL","Courthouse Park 1B","U10","Girls"
"VA RUSH 08G BLACK COPA U10 Girls VSL","VIRGINIA BEACH CITY FC 08 ACADEMY I U10 Girls VSL","HRSC 4A","U10","Girls"
"VA RUSH 08G BLUE CRUSH U10 Girls VSL","BEACHFC 08G BLACK BREAKERS U10 Girls VSL","HRSC 4B","U10","Girls"
"BEACHFC 08G BLACK MAJIX U10 Girls VSL","CHESAPEAKE CSC PLATINUM - REVOLUTION U10 Girls VSL","HRSC 4B","U10","Girls"
"BEACHFC 08G BLACK BREAKERS U10 Girls VSL","TIDEWATER SHARKS 2008 G U10 Girls VSL","HRSC 4B","U10","Girls"
"VA RUSH 08G BLUE CRUSH U10 Girls VSL","DYNAMO SC 08G WHITE U10 Girls VSL","HRSC 18C","U10","Girls"
"VA RUSH 08G BLUE COPA U10 Girls VSL","VIRGINIA BEACH CITY FC 08 ACADEMY I U10 Girls VSL","HRSC 4B","U10","Girls"
"VA RUSH 08G BLACK COPA U10 Girls VSL","CHESAPEAKE CSC PLATINUM - REVOLUTION U10 Girls VSL","HRSC 4B","U10","Girls"
"DYNAMO SC 08G GREY U10 Girls VSL","VA RUSH 08G BLUE CRUSH U10 Girls VSL","Courthouse Park 1B","U10","Girls"
"TIDEWATER SHARKS 2008 G U10 Girls VSL","DYNAMO SC 08G WHITE U10 Girls VSL","Warhill Sports Complex #1","U10","Girls"
"VA RUSH 08G BLUE COPA U10 Girls VSL","BEACHFC 08G BLACK MAJIX U10 Girls VSL","HRSC 4B","U10","Girls"
"VIRGINIA BEACH CITY FC 08 ACADEMY I U10 Girls VSL","CHESAPEAKE CSC PLATINUM - REVOLUTION U10 Girls VSL","Norfolk Collegiate Lower School #1","U10","Girls"
"BEACHFC 08G BLACK BREAKERS U10 Girls VSL","DYNAMO SC 08G WHITE U10 Girls VSL","HRSC 4B","U10","Girls"
"DYNAMO SC 08G WHITE U10 Girls VSL","BEACHFC 08G BLACK BREAKERS U10 Girls VSL","Courthouse Park 1B","U10","Girls"
"TIDEWATER SHARKS 2008 G U10 Girls VSL","DYNAMO SC 08G GREY U10 Girls VSL","Warhill Sports Complex #1","U10","Girls"
"VIRGINIA BEACH CITY FC 08 ACADEMY I U10 Girls VSL","VA RUSH 08G BLUE COPA U10 Girls VSL","Norfolk Collegiate Lower School #1","U10","Girls"
"CHESAPEAKE CSC PLATINUM - REVOLUTION U10 Girls VSL","VA RUSH 08G BLACK COPA U10 Girls VSL","Chesapeake / Centerville Soccer Complex 7b","U10","Girls"
"BEACHFC 08G BLACK BREAKERS U10 Girls VSL","DYNAMO SC 08G GREY U10 Girls VSL","HRSC 4B","U10","Girls"
"VA RUSH 08G BLACK COPA U10 Girls VSL","VA RUSH 08G BLUE COPA U10 Girls VSL","HRSC 4B","U10","Girls"
"BEACHFC 08G BLACK MAJIX U10 Girls VSL","VIRGINIA BEACH CITY FC 08 ACADEMY I U10 Girls VSL","HRSC 4B","U10","Girls"
"VA RUSH 08G BLACK COPA U10 Girls VSL","BEACHFC 08G BLACK MAJIX U10 Girls VSL","Rave #1","U10","Girls"
"TIDEWATER SHARKS 2008 G U10 Girls VSL","BEACHFC 08G BLACK BREAKERS U10 Girls VSL","Warhill Sports Complex #1","U10","Girls"
"CHESAPEAKE CSC PLATINUM - REVOLUTION U10 Girls VSL","VIRGINIA BEACH CITY FC 08 ACADEMY I U10 Girls VSL","Chesapeake / Centerville Soccer Complex 7b","U10","Girls"
"DYNAMO SC 08G WHITE U10 Girls VSL","VA RUSH 08G BLUE CRUSH U10 Girls VSL","Courthouse Park 1B","U10","Girls"
"VA RUSH 08G BLUE CRUSH U10 Girls VSL","DYNAMO SC 08G GREY U10 Girls VSL","HRSC 18C","U10","Girls"
"DYNAMO SC 08G WHITE U10 Girls VSL","TIDEWATER SHARKS 2008 G U10 Girls VSL","Courthouse Park 1B","U10","Girls"
"VA RUSH 08G BLUE COPA U10 Girls VSL","VA RUSH 08G BLACK COPA U10 Girls VSL","HRSC 18C","U10","Girls"
"VIRGINIA BEACH CITY FC 08 ACADEMY I U10 Girls VSL","BEACHFC 08G BLACK MAJIX U10 Girls VSL","Norfolk Collegiate Lower School #1","U10","Girls"
"BEACHFC 08G BLACK MAJIX U10 Girls VSL","VA RUSH 08G BLUE COPA U10 Girls VSL","HRSC 4B","U10","Girls"
"DYNAMO SC 08G GREY U10 Girls VSL","DYNAMO SC 08G WHITE U10 Girls VSL","Courthouse Park 1B","U10","Girls"
"BEACHFC 08G BLACK BREAKERS U10 Girls VSL","VA RUSH 08G BLUE CRUSH U10 Girls VSL","HRSC 18C","U10","Girls"
"CHESAPEAKE CSC PLATINUM - REVOLUTION U10 Girls VSL","BEACHFC 08G BLACK MAJIX U10 Girls VSL","Chesapeake / Centerville Soccer Complex 7b","U10","Girls"
"VIRGINIA BEACH CITY FC 08 ACADEMY I U10 Girls VSL","VA RUSH 08G BLACK COPA U10 Girls VSL","Norfolk Collegiate Lower School #1","U10","Girls"
"VA RUSH 08G BLUE CRUSH U10 Girls VSL","TIDEWATER SHARKS 2008 G U10 Girls VSL","HRSC 4B","U10","Girls"
"VA RUSH 08G BLUE COPA U10 Girls VSL","CHESAPEAKE CSC PLATINUM - REVOLUTION U10 Girls VSL","HRSC 4B","U10","Girls"
"VA RUSH 07G BLUE U11 Girls VSL","PORTSMOUTH 2007 GOLD GIRLS U11 Girls VSL","HRSC #1","U11","Girls"
"BEACHFC 07G BLACK U11 Girls VSL","BEACHFC 08G RED U11 Girls VSL","HRSC #2","U11","Girls"
"DYNAMO SC 07G WHITE U11 Girls VSL","PORTSMOUTH 2007 GOLD GIRLS U11 Girls VSL","Courthouse Park 1A","U11","Girls"
"CUSC 2007G BLACK U11 Girls VSL","DYNAMO SC 07G GREY U11 Girls VSL","Centerville Athletic Complex 9B","U11","Girls"
"BEACHFC 08G RED U11 Girls VSL","CUSC 2007G BLACK U11 Girls VSL","HRSC #2","U11","Girls"
"DYNAMO SC 07G GREY U11 Girls VSL","DYNAMO SC 07G WHITE U11 Girls VSL","Courthouse Park 1A","U11","Girls"
"VA RUSH 07G BLUE U11 Girls VSL","BEACHFC 07G BLACK U11 Girls VSL","HRSC #2","U11","Girls"
"DYNAMO SC 07G GREY U11 Girls VSL","BEACHFC 08G RED U11 Girls VSL","Courthouse Park 1A","U11","Girls"
"CUSC 2007G BLACK U11 Girls VSL","VA RUSH 07G BLUE U11 Girls VSL","Centerville Athletic Complex 9B","U11","Girls"
"PORTSMOUTH 2007 GOLD GIRLS U11 Girls VSL","CUSC 2007G BLACK U11 Girls VSL","John Tyler Soccer Complex JT2","U11","Girls"
"BEACHFC 08G RED U11 Girls VSL","VA RUSH 07G BLUE U11 Girls VSL","HRSC #2","U11","Girls"
"DYNAMO SC 07G WHITE U11 Girls VSL","BEACHFC 07G BLACK U11 Girls VSL","Courthouse Park 1A","U11","Girls"
"PORTSMOUTH 2007 GOLD GIRLS U11 Girls VSL","VA RUSH 07G BLUE U11 Girls VSL","John Tyler Soccer Complex JT2","U11","Girls"
"BEACHFC 07G BLACK U11 Girls VSL","DYNAMO SC 07G GREY U11 Girls VSL","HRSC #2","U11","Girls"
"BEACHFC 08G RED U11 Girls VSL","DYNAMO SC 07G WHITE U11 Girls VSL","HRSC #2","U11","Girls"
"VA RUSH 07G BLUE U11 Girls VSL","DYNAMO SC 07G WHITE U11 Girls VSL","HRSC #1","U11","Girls"
"CUSC 2007G BLACK U11 Girls VSL","BEACHFC 07G BLACK U11 Girls VSL","Centerville Athletic Complex 9B","U11","Girls"
"PORTSMOUTH 2007 GOLD GIRLS U11 Girls VSL","DYNAMO SC 07G GREY U11 Girls VSL","John Tyler Soccer Complex JT2","U11","Girls"
"CUSC 2007G BLACK U11 Girls VSL","DYNAMO SC 07G GREY U11 Girls VSL","Centerville Athletic Complex 9A","U11","Girls"
"BEACHFC 07G BLACK U11 Girls VSL","BEACHFC 08G RED U11 Girls VSL","HRSC #1","U11","Girls"
"DYNAMO SC 07G WHITE U11 Girls VSL","PORTSMOUTH 2007 GOLD GIRLS U11 Girls VSL","Courthouse Park 1A","U11","Girls"
"DYNAMO SC 07G WHITE U11 Girls VSL","CUSC 2007G BLACK U11 Girls VSL","Courthouse Park 1A","U11","Girls"
"DYNAMO SC 07G GREY U11 Girls VSL","VA RUSH 07G BLUE U11 Girls VSL","Courthouse Park 1A","U11","Girls"
"PORTSMOUTH 2007 GOLD GIRLS U11 Girls VSL","BEACHFC 08G RED U11 Girls VSL","John Tyler Soccer Complex JT2","U11","Girls"
"BEACHFC 08G RED U11 Girls VSL","CUSC 2007G BLACK U11 Girls VSL","HRSC #2","U11","Girls"
"DYNAMO SC 07G GREY U11 Girls VSL","DYNAMO SC 07G WHITE U11 Girls VSL","Courthouse Park 1A","U11","Girls"
"VA RUSH 07G BLUE U11 Girls VSL","BEACHFC 07G BLACK U11 Girls VSL","HRSC #2","U11","Girls"
"BEACHFC 07G BLACK U11 Girls VSL","PORTSMOUTH 2007 GOLD GIRLS U11 Girls VSL","HRSC #2","U11","Girls"
"BEACHFC 06G WHITE U12 Girls VSL","VIRGINIA BEACH CITY FC 06 ACADEMY I U12 Girls VSL","Unassigned","U12","Girls"
"OBX STORM BREEZE U12 Girls VSL","VA RUSH 06G BLUE U12 Girls VSL","Nags Head Soccer Complex #1","U12","Girls"
"BEACHFC 06G BLACK U12 Girls VSL","RICHMOND KICKERS U12 ELITE WHITE '06 1718 U12 Girls VSL","HRSC #1","U12","Girls"
"BEACHFC 06G WHITE U12 Girls VSL","VIRGINIA LEGACY SC PHOENIX U12 Girls VSL","HRSC #1","U12","Girls"
"VIRGINIA BEACH CITY FC 06 ACADEMY I U12 Girls VSL","DYNAMO SC 06G WHITE U12 Girls VSL","Norfolk Collegiate Lower School #1","U12","Girls"
"DYNAMO SC 06G GREY U12 Girls VSL","CHESAPEAKE CSC PLATINUM - SHARKNADOES U12 Girls VSL","Courthouse Park 1A","U12","Girls"
"VA RUSH 06G BLUE U12 Girls VSL","OBX STORM BREEZE U12 Girls VSL","HRSC #1","U12","Girls"
"VIRGINIA BEACH CITY FC 06 ACADEMY I U12 Girls VSL","BEACHFC 06G WHITE U12 Girls VSL","Norfolk Collegiate Lower School #1","U12","Girls"
"CHESAPEAKE CSC PLATINUM - SHARKNADOES U12 Girls VSL","DYNAMO SC 06G WHITE U12 Girls VSL","","U12","Girls"
"VIRGINIA LEGACY SC PHOENIX U12 Girls VSL","DYNAMO SC 06G GREY U12 Girls VSL","Warhill-8v8 GRASS #3","U12","Girls"
"OBX STORM BREEZE U12 Girls VSL","VA RUSH 06G BLUE U12 Girls VSL","Nags Head Soccer Complex #1","U12","Girls"
"BEACHFC 06G WHITE U12 Girls VSL","DYNAMO SC 06G GREY U12 Girls VSL","HRSC #1","U12","Girls"
"VIRGINIA LEGACY SC PHOENIX U12 Girls VSL","DYNAMO SC 06G WHITE U12 Girls VSL","Warhill-8v8 GRASS #3","U12","Girls"
"CHESAPEAKE CSC PLATINUM - SHARKNADOES U12 Girls VSL","VIRGINIA BEACH CITY FC 06 ACADEMY I U12 Girls VSL","","U12","Girls"
"RICHMOND KICKERS U12 ELITE WHITE '06 1718 U12 Girls VSL","OBX STORM BREEZE U12 Girls VSL","Bryan Park A","U12","Girls"
"OBX STORM BREEZE U12 Girls VSL","BEACHFC 06G BLACK U12 Girls VSL","Nags Head Soccer Complex #1","U12","Girls"
"DYNAMO SC 06G WHITE U12 Girls VSL","BEACHFC 06G WHITE U12 Girls VSL","Courthouse Park 1A","U12","Girls"
"CHESAPEAKE CSC PLATINUM - SHARKNADOES U12 Girls VSL","VIRGINIA LEGACY SC PHOENIX U12 Girls VSL","","U12","Girls"
"DYNAMO SC 06G GREY U12 Girls VSL","VIRGINIA BEACH CITY FC 06 ACADEMY I U12 Girls VSL","Courthouse Park 1A","U12","Girls"
"OBX STORM BREEZE U12 Girls VSL","RICHMOND KICKERS U12 ELITE WHITE '06 1718 U12 Girls VSL","Nags Head Soccer Complex #1","U12","Girls"
"VA RUSH 06G BLUE U12 Girls VSL","BEACHFC 06G BLACK U12 Girls VSL","HRSC #3","U12","Girls"
"BEACHFC 06G WHITE U12 Girls VSL","CHESAPEAKE CSC PLATINUM - SHARKNADOES U12 Girls VSL","HRSC #3","U12","Girls"
"DYNAMO SC 06G WHITE U12 Girls VSL","DYNAMO SC 06G GREY U12 Girls VSL","Courthouse Park 1A","U12","Girls"
"RICHMOND KICKERS U12 ELITE WHITE '06 1718 U12 Girls VSL","BEACHFC 06G BLACK U12 Girls VSL","Bryan Park A","U12","Girls"
"VIRGINIA BEACH CITY FC 06 ACADEMY I U12 Girls VSL","VIRGINIA LEGACY SC PHOENIX U12 Girls VSL","Norfolk Collegiate Lower School #1","U12","Girls"
"BEACHFC 06G BLACK U12 Girls VSL","RICHMOND KICKERS U12 ELITE WHITE '06 1718 U12 Girls VSL","HRSC #1","U12","Girls"
"VIRGINIA LEGACY SC PHOENIX U12 Girls VSL","BEACHFC 06G WHITE U12 Girls VSL","Warhill-8v8 GRASS #3","U12","Girls"
"DYNAMO SC 06G WHITE U12 Girls VSL","VIRGINIA BEACH CITY FC 06 ACADEMY I U12 Girls VSL","Courthouse Park 1A","U12","Girls"
"RICHMOND KICKERS U12 ELITE WHITE '06 1718 U12 Girls VSL","VA RUSH 06G BLUE U12 Girls VSL","Ukrop Park 1B","U12","Girls"
"DYNAMO SC 06G GREY U12 Girls VSL","VIRGINIA LEGACY SC PHOENIX U12 Girls VSL","Courthouse Park 1A","U12","Girls"
"DYNAMO SC 06G WHITE U12 Girls VSL","CHESAPEAKE CSC PLATINUM - SHARKNADOES U12 Girls VSL","Courthouse Park 1A","U12","Girls"
"CHESAPEAKE CSC PLATINUM - SHARKNADOES U12 Girls VSL","DYNAMO SC 06G GREY U12 Girls VSL","","U12","Girls"
"DYNAMO SC 06G GREY U12 Girls VSL","BEACHFC 06G WHITE U12 Girls VSL","Courthouse Park 1A","U12","Girls"
"BEACHFC 06G BLACK U12 Girls VSL","OBX STORM BREEZE U12 Girls VSL","HRSC #1","U12","Girls"
"RICHMOND KICKERS U12 ELITE WHITE '06 1718 U12 Girls VSL","VA RUSH 06G BLUE U12 Girls VSL","Ukrop Park 1B","U12","Girls"
"VIRGINIA BEACH CITY FC 06 ACADEMY I U12 Girls VSL","CHESAPEAKE CSC PLATINUM - SHARKNADOES U12 Girls VSL","Norfolk Collegiate Lower School #1","U12","Girls"
"VIRGINIA LEGACY SC PHOENIX U12 Girls VSL","DYNAMO SC 06G WHITE U12 Girls VSL","Warhill-8v8 GRASS #4","U12","Girls"
"VA RUSH 06G BLUE U12 Girls VSL","BEACHFC 06G BLACK U12 Girls VSL","HRSC 13A","U12","Girls"
"VA RUSH 06G BLUE U12 Girls VSL","RICHMOND KICKERS U12 ELITE WHITE '06 1718 U12 Girls VSL","HRSC #1","U12","Girls"
"BEACHFC 06G BLACK U12 Girls VSL","OBX STORM BREEZE U12 Girls VSL","HRSC #2","U12","Girls"
"RICHMOND STRIKERS 05 ELITE BLACK U13 Girls VSL","VA RUSH 05G NERO U13 Girls VSL","Capital Park #1","U13","Girls"
"FC RICHMOND FCR METRO 05G SKY U13 Girls VSL","POWHATAN FURY 05G U13 Girls VSL","Huguenot Park #1","U13","Girls"
"VIRGINIA BEACH CITY FC 05 ACADEMY I U13 Girls VSL","BEACHFC 05G BLACK U13 Girls VSL","Norfolk Collegiate Turf #2","U13","Girls"
"DYNAMO SC 05G ELITE U13 Girls VSL","RICHMOND KICKERS U13 G SOUTH '05 1718 U13 Girls VSL","Courthouse Park #2","U13","Girls"
"VA RUSH 05G CLASSIC BLITZ U13 Girls VSL","RICHMOND STRIKERS 05 PREMIER BLACK U13 Girls VSL","Rave #2","U13","Girls"
"SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK SCORPIONS U13 Girls VSL","AFC05G01 U13 Girls VSL","SYAA #6","U13","Girls"
"RICHMOND STRIKERS 05 PREMIER BLACK U13 Girls VSL","AFC05G01 U13 Girls VSL","Capital Park #2","U13","Girls"
"VA RUSH 05G CLASSIC BLITZ U13 Girls VSL","POWHATAN FURY 05G U13 Girls VSL","HRSC #7","U13","Girls"
"FC RICHMOND FCR METRO 05G SKY U13 Girls VSL","DYNAMO SC 05G ELITE U13 Girls VSL","Huguenot Park #1","U13","Girls"
"CUSC 2005G BLACK U13 Girls VSL","VIRGINIA BEACH CITY FC 05 ACADEMY I U13 Girls VSL","Centerville Athletic Complex #11","U13","Girls"
"VA RUSH 05G NERO U13 Girls VSL","BEACHFC 05G BLACK U13 Girls VSL","HRSC #5","U13","Girls"
"SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK SCORPIONS U13 Girls VSL","RICHMOND KICKERS U13 G SOUTH '05 1718 U13 Girls VSL","SYAA #6","U13","Girls"
"RICHMOND KICKERS U13 G SOUTH '05 1718 U13 Girls VSL","RICHMOND STRIKERS 05 PREMIER BLACK U13 Girls VSL","Ukrop Park Turf #2","U13","Girls"
"VA RUSH 05G NERO U13 Girls VSL","VIRGINIA BEACH CITY FC 05 ACADEMY I U13 Girls VSL","HRSC #5","U13","Girls"
"CUSC 2005G BLACK U13 Girls VSL","RICHMOND STRIKERS 05 ELITE BLACK U13 Girls VSL","Centerville Athletic Complex #11","U13","Girls"
"RICHMOND STRIKERS 05 ELITE BLACK U13 Girls VSL","CUSC 2005G BLACK U13 Girls VSL","Capital Park #1","U13","Girls"
"FC RICHMOND FCR METRO 05G SKY U13 Girls VSL","SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK SCORPIONS U13 Girls VSL","Huguenot Park #1","U13","Girls"
"VIRGINIA BEACH CITY FC 05 ACADEMY I U13 Girls VSL","VA RUSH 05G NERO U13 Girls VSL","Norfolk Collegiate Turf #2","U13","Girls"
"AFC05G01 U13 Girls VSL","RICHMOND KICKERS U13 G SOUTH '05 1718 U13 Girls VSL","Cornland Park CPK9","U13","Girls"
"POWHATAN FURY 05G U13 Girls VSL","RICHMOND STRIKERS 05 PREMIER BLACK U13 Girls VSL","Powhatan Middle School","U13","Girls"
"DYNAMO SC 05G ELITE U13 Girls VSL","VA RUSH 05G CLASSIC BLITZ U13 Girls VSL","Taylor Park #1","U13","Girls"
"VA RUSH 05G CLASSIC BLITZ U13 Girls VSL","AFC05G01 U13 Girls VSL","HRSC #7","U13","Girls"
"RICHMOND STRIKERS 05 PREMIER BLACK U13 Girls VSL","FC RICHMOND FCR METRO 05G SKY U13 Girls VSL","Capital Park #1","U13","Girls"
"RICHMOND KICKERS U13 G SOUTH '05 1718 U13 Girls VSL","POWHATAN FURY 05G U13 Girls VSL","Ukrop Park #6","U13","Girls"
"DYNAMO SC 05G ELITE U13 Girls VSL","SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK SCORPIONS U13 Girls VSL","Taylor Park #1","U13","Girls"
"CUSC 2005G BLACK U13 Girls VSL","BEACHFC 05G BLACK U13 Girls VSL","Centerville Athletic Complex #11","U13","Girls"
"VIRGINIA BEACH CITY FC 05 ACADEMY I U13 Girls VSL","RICHMOND STRIKERS 05 ELITE BLACK U13 Girls VSL","Norfolk Collegiate Turf #2","U13","Girls"
"FC RICHMOND FCR METRO 05G SKY U13 Girls VSL","RICHMOND STRIKERS 05 PREMIER BLACK U13 Girls VSL","Huguenot Park #1","U13","Girls"
"POWHATAN FURY 05G U13 Girls VSL","RICHMOND KICKERS U13 G SOUTH '05 1718 U13 Girls VSL","Fighting Creek Park #2","U13","Girls"
"BEACHFC 05G BLACK U13 Girls VSL","VA RUSH 05G NERO U13 Girls VSL","HRSC #5","U13","Girls"
"VIRGINIA BEACH CITY FC 05 ACADEMY I U13 Girls VSL","CUSC 2005G BLACK U13 Girls VSL","Norfolk Collegiate Turf #2","U13","Girls"
"RICHMOND STRIKERS 05 ELITE BLACK U13 Girls VSL","BEACHFC 05G BLACK U13 Girls VSL","Capital Park #2","U13","Girls"
"RICHMOND STRIKERS 05 PREMIER BLACK U13 Girls VSL","DYNAMO SC 05G ELITE U13 Girls VSL","Capital Park #2","U13","Girls"
"RICHMOND KICKERS U13 G SOUTH '05 1718 U13 Girls VSL","FC RICHMOND FCR METRO 05G SKY U13 Girls VSL","Ukrop Park 1B","U13","Girls"
"SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK SCORPIONS U13 Girls VSL","VA RUSH 05G CLASSIC BLITZ U13 Girls VSL","SYAA #6","U13","Girls"
"RICHMOND STRIKERS 05 ELITE BLACK U13 Girls VSL","VIRGINIA BEACH CITY FC 05 ACADEMY I U13 Girls VSL","Capital Park #2","U13","Girls"
"POWHATAN FURY 05G U13 Girls VSL","DYNAMO SC 05G ELITE U13 Girls VSL","Fighting Creek Park #2","U13","Girls"
"RICHMOND STRIKERS 05 PREMIER BLACK U13 Girls VSL","SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK SCORPIONS U13 Girls VSL","Capital Park #2","U13","Girls"
"BEACHFC 05G BLACK U13 Girls VSL","RICHMOND STRIKERS 05 ELITE BLACK U13 Girls VSL","HRSC #17","U13","Girls"
"CUSC 2005G BLACK U13 Girls VSL","VA RUSH 05G NERO U13 Girls VSL","Chesapeake / Centerville Soccer Complex #6","U13","Girls"
"AFC05G01 U13 Girls VSL","FC RICHMOND FCR METRO 05G SKY U13 Girls VSL","Cornland Park CPK9","U13","Girls"
"RICHMOND KICKERS U13 G SOUTH '05 1718 U13 Girls VSL","VA RUSH 05G CLASSIC BLITZ U13 Girls VSL","Woodlake W2","U13","Girls"
"VA RUSH 05G NERO U13 Girls VSL","CUSC 2005G BLACK U13 Girls VSL","HRSC #5","U13","Girls"
"AFC05G01 U13 Girls VSL","POWHATAN FURY 05G U13 Girls VSL","Cornland Park CPK2","U13","Girls"
"VA RUSH 05G CLASSIC BLITZ U13 Girls VSL","FC RICHMOND FCR METRO 05G SKY U13 Girls VSL","HRSC #7","U13","Girls"
"VA RUSH 05G NERO U13 Girls VSL","RICHMOND STRIKERS 05 ELITE BLACK U13 Girls VSL","HRSC #5","U13","Girls"
"BEACHFC 05G BLACK U13 Girls VSL","VIRGINIA BEACH CITY FC 05 ACADEMY I U13 Girls VSL","HRSC #5","U13","Girls"
"DYNAMO SC 05G ELITE U13 Girls VSL","AFC05G01 U13 Girls VSL","Taylor Park #1","U13","Girls"
