"GEOID","White.Percent","Minority.Percent","Black.Percent","American.Indian.Percent","Asian.Percent","Pacific.Islander.Percent","Hispanic.Percent","Poverty.Rate","Household.Income","HHI.Factor"
"51195931400",95.0861393891934,4.91386061080657,1.9185591229444,0,1.4291307752545,0,0.587314017227878,10,50361,"$50,000-74,999"
"51195931500",94.1907867916836,5.80921320831634,2.62943334692214,0,0.387280880554423,0,2.03832042397065,32.1,30833,"$25,000-49,999"
"51195931600",95.5856176575294,4.41438234247063,2.77678889284443,0.249199003203987,0.391598433606266,0,0.747597009611962,33.7,30951,"$25,000-49,999"
"51195931700",95.7936905358037,4.20630946419629,0,0,0,1.00150225338007,2.40360540811217,30.1,31311,"$25,000-49,999"
"51197050100",91.7605763901718,8.23942360982819,5.2466284869758,0.0554221319046739,0.646591538887863,0,0.665065582856087,13.3,41750,"$25,000-49,999"
"51197050200",89.1864795187625,10.8135204812375,6.90346605557147,0,2.24863935835004,0,1.66141506731596,30.1,37793,"$25,000-49,999"
"51197050301",94.7956220683493,5.20437793165066,2.6580299307572,0,0,0,1.74223810587447,16.1,45669,"$25,000-49,999"
"51197050302",99.5588235294118,0.441176470588234,0,0,0,0,0,16.8,53859,"$50,000-74,999"
"51197050401",94.3802097337994,5.61979026620059,2.09733799408443,0.887335305189567,0.322667383705297,0,1.29066953482119,13.1,37067,"$25,000-49,999"
"51197050402",98.5135135135135,1.48648648648648,0.463320463320463,0,0.193050193050193,0,0.83011583011583,12.6,45560,"$25,000-49,999"
"51199050203",70.8396946564885,29.1603053435114,12.763358778626,0,10.412213740458,0,1.00763358778626,1.6,103208,"$100,000+"
"51199050204",61.244094488189,38.755905511811,14.3307086614173,0.299212598425197,5.13385826771654,1.4488188976378,13.7952755905512,6.1,55398,"$50,000-74,999"
"51199050205",76.8889826931195,23.1110173068805,4.91768678767412,0,5.78303081468974,0.612072604474462,7.72477838750528,0,112131,"$100,000+"
"51199050206",78.469696969697,21.530303030303,10.0909090909091,0,5.13636363636364,0.484848484848485,3.83333333333333,5.3,126066,"$100,000+"
"51199050303",78.9371668551123,21.0628331448877,6.29946696817962,0,7.94701986754967,0,1.74446777580359,3.7,76823,"$75,000-99,999"
"51199050304",89.2439594699922,10.7560405300078,1.42244738893219,0,3.87763055339049,0,2.22135619641465,6.5,94081,"$75,000-99,999"
"51199050305",72.1540558963872,27.8459441036128,6.81663258350375,0,10.2249488752556,0.27266530334015,3.88548057259714,4,104750,"$100,000+"
"51199050306",79.7606550493387,20.2393449506614,10.74952760865,0.272937224438379,3.29624186437119,0,2.81335292882637,10.7,70658,"$50,000-74,999"
"51199050401",83.8456901748041,16.1543098251959,8.83062085593731,0,3.91802290536468,0,2.4713682941531,2.5,100700,"$100,000+"
"51199050402",94.5953841659363,5.40461583406369,2.54163014899211,0,1.60677768039731,0,1.25620800467426,0,80694,"$75,000-99,999"
"51199050500",36.4195804195804,63.5804195804196,40.0559440559441,0.251748251748252,1.28671328671329,0,17.3706293706294,34.7,44097,"$25,000-49,999"
"51199050900",54.4642857142857,45.5357142857143,32.9931972789116,0.722789115646258,3.18877551020408,0.212585034013605,6.46258503401361,19.7,58438,"$50,000-74,999"
"51199051000",73.3660130718954,26.6339869281046,18.7363834422658,0.190631808278867,0.898692810457516,0,3.83986928104575,30.9,59637,"$50,000-74,999"
"51199051100",61.2074853162136,38.7925146837864,20.8578063106133,0.846878841688294,5.08127305012976,0,10.0122934025406,7.1,87208,"$75,000-99,999"
"51199990100",,,,,,,,,,
"51510200102",31.0922441486921,68.9077558513079,26.3194125745755,0,5.94309316200092,0,30.0137677833869,24.2,62463,"$50,000-74,999"
"51510200103",19.4939196658887,80.5060803341113,47.0335339638865,0,6.90332882938214,0,22.6139294926913,15.7,46989,"$25,000-49,999"
"51510200104",21.9040626529613,78.0959373470387,24.8409202153696,0,8.19872736172296,0,42.6578560939794,41.3,52480,"$50,000-74,999"
"51510200105",27.4741150975199,72.5258849024801,60.7271851673489,0,2.72092463279557,0,3.99711052251385,22.3,51726,"$50,000-74,999"
"51510200106",44.5196211096076,55.4803788903924,20.0270635994587,0,12.2327469553451,0,20.7307171853857,5.1,66404,"$50,000-74,999"
"51510200107",48.3897202342225,51.6102797657775,23.7475601821731,0,11.8412491867274,0,11.3858165256994,10.3,94015,"$75,000-99,999"
"51510200201",65.361183637946,34.638816362054,14.9985494633014,0,6.46939367565999,0,11.8653901943719,0,100792,"$100,000+"
"51510200202",81.7455439459127,18.2544560540873,0.737553779963122,0,7.19114935464044,0,8.60479409956976,8.6,215000,"$100,000+"
"51510200301",39.7315436241611,60.2684563758389,23.5167785234899,0,7.16778523489933,0,21.503355704698,10.3,94259,"$75,000-99,999"
"51510200302",37.3391407642051,62.6608592357949,24.3912096614532,0,13.4032864779252,0.158384478321125,21.7778657691546,7.1,105556,"$100,000+"
"51510200303",42.8683693516699,57.1316306483301,32.1807465618861,0,8.62475442043222,0,12.4165029469548,4.1,67611,"$50,000-74,999"
"51510200403",45.5389007851535,54.4610992148465,20.4853675945753,1.85581727337616,14.1327623126338,0,9.49321912919343,7.5,105298,"$100,000+"
"51510200404",70.7898259705489,29.2101740294511,13.574297188755,0,5.32797858099063,0,6.93440428380187,0,159526,"$100,000+"
"51510200405",28.4924692552163,71.5075307447838,34.0887107917645,0,6.43913223711483,0,25.9499792731795,9.8,67412,"$50,000-74,999"
"51510200406",28.3408408408408,71.6591591591592,37.3310810810811,0,10.3978978978979,0,19.5007507507508,20.4,67861,"$50,000-74,999"
"51510200407",47.2894736842105,52.7105263157895,29.1052631578947,0,8.18421052631579,0,10.0263157894737,7.5,76453,"$75,000-99,999"
"51510200500",32.72086584445,67.27913415555,38.8874905612887,0,2.84419833878681,0,18.7515731185502,11.3,46866,"$25,000-49,999"
"51510200600",42.3618192943096,57.6381807056904,26.7387313889455,0.285539465633286,11.5235570059147,0,16.3369365694473,18.3,87805,"$75,000-99,999"
"51510200701",75.9233926128591,24.0766073871409,7.79753761969904,0,3.55677154582763,0,12.7222982216142,0,112500,"$100,000+"
"51510200702",73.7882653061224,26.2117346938776,9.71513605442177,0,8.5671768707483,0,4.50680272108844,0,111875,"$100,000+"
"51510200703",64.0188383045526,35.9811616954474,24.1130298273155,0.565149136577708,1.50706436420722,0,5.93406593406593,22.7,104688,"$100,000+"
"51510200801",71.0175438596491,28.9824561403509,8.63157894736842,0,6.3859649122807,0,12.0350877192982,3.8,185208,"$100,000+"
"51510200802",51.493848857645,48.506151142355,18.1312243702402,0,3.83714118336262,0,17.809021675454,10.8,97955,"$75,000-99,999"
"51510200900",85.7170731707317,14.2829268292683,6.20487804878049,0,1.40487804878049,0,3.21951219512195,3.1,164712,"$100,000+"
"51510201000",83.1548893647395,16.8451106352605,1.46324054246966,0,2.21270521056388,0,10.5281941470378,0,94177,"$75,000-99,999"
"51510201100",68.1183696259073,31.8816303740927,3.79676158570631,0,11.1111111111111,0,13.2049134561697,7,146184,"$100,000+"
"51510201202",76.1421319796954,23.8578680203046,8.73096446700508,0.0338409475465313,5.38071065989848,0,5.75296108291032,0,131667,"$100,000+"
"51510201203",20.0293111871031,79.9706888128969,12.8969223253542,0,4.23790913531998,0,60.4909623839766,36.2,51571,"$50,000-74,999"
"51510201204",41.028387787895,58.971612212105,20.299946438136,0,1.794322442421,0,32.3245848955544,13.4,93485,"$75,000-99,999"
"51510201300",78.4022824536377,21.5977175463623,9.44365192582026,0,2.53922967189729,0,7.81740370898716,0,125800,"$100,000+"
"51510201400",84.1959798994975,15.8040201005025,3.31658291457286,0,2.58793969849246,0.326633165829146,8.14070351758794,1.7,115474,"$100,000+"
"51510201500",88.5588842975207,11.4411157024793,2.94421487603306,0,1.00723140495868,0,4.9845041322314,0,154219,"$100,000+"
"51510201600",66.0510479352563,33.9489520647437,17.6592654077609,0,4.54451130940029,0,5.78958290101681,28.7,125852,"$100,000+"
"51510201801",70.9888357256778,29.0111642743222,14.4019138755981,0,6.74641148325359,0,6.34768740031898,4,115368,"$100,000+"
"51510201802",67.0642201834862,32.9357798165138,20.7798165137615,0.504587155963303,3.6697247706422,0,6.92660550458716,12.9,152000,"$100,000+"
"51510201900",86.3495985176035,13.6504014823965,4.57072266831377,0,3.08832612723904,0,3.8295243977764,0,128080,"$100,000+"
"51510202001",90.5606133205558,9.43938667944417,2.92285577383804,0,1.62913272640153,0,3.44992812649736,0,176250,"$100,000+"
"51510202002",87.1768879878358,12.8231120121642,4.05473897617841,1.36847440446021,3.80131779016726,0,2.83831728332489,0,101544,"$100,000+"
"51520020100",91.3998412278381,8.60015877216195,4.49854458851548,0.582164593807886,0,0,3.20190526594337,25.7,27953,"$25,000-49,999"
"51520020200",79.4352482960078,20.5647517039922,11.5676728334956,0.272638753651412,0.0973709834469328,0,2.43427458617332,48.3,30063,"$25,000-49,999"
"51520020300",84.7207207207207,15.2792792792793,12.6486486486486,0,0.252252252252252,0,0,53.5,25257,"$25,000-49,999"
"51520020400",95.2928685188462,4.70713148115378,0.796319235533534,0,0,0,1.71651035215006,7.1,53168,"$50,000-74,999"
"51530930600",88.517397881997,11.482602118003,1.66414523449319,0,7.33736762481089,0,1.25567322239032,34.6,29109,"$25,000-49,999"
"51540000201",62.4236252545825,37.5763747454175,20.6042090970808,0,10.0475220638153,0,3.93754243041412,15.8,46129,"$25,000-49,999"
"51540000202",57.3740643334008,42.6259356665992,24.1958324903905,0.262998179243374,11.26846044912,0,3.49989884685414,61.1,18580,"Under $25,000"
"51540000302",78.3978739559605,21.6021260440395,14.3128321943812,0,4.29005315110099,0,1.36674259681093,7.1,67365,"$50,000-74,999"
"51540000401",44.8818897637795,55.1181102362205,38.5318770637541,1.49860299720599,1.24460248920498,0,9.499618999238,44.6,41659,"$25,000-49,999"
"51540000402",78.2529572338489,21.747042766151,17.2429481346679,0,1.29663330300273,0,1.43312101910828,26.4,44000,"$25,000-49,999"
"51540000501",33.3421821077781,66.6578178922219,55.5083620918503,0,5.25617202017521,1.460047783382,2.81391027342713,29,36400,"$25,000-49,999"
"51540000502",70.9538702111024,29.0461297888976,16.6536356528538,0,5.98123534010946,0,2.443315089914,0,73642,"$50,000-74,999"
"51540000600",63.3084256634888,36.6915743365112,7.54960061839732,1.46869363566091,18.0108219531049,0,5.5913424375161,17.8,25332,"$25,000-49,999"
"51540000700",82.8675301067939,17.1324698932061,2.11315610088616,0,9.99772778913883,0,2.8402635764599,12.7,74167,"$50,000-74,999"
"51540000800",60.0868725868726,39.9131274131274,8.44594594594595,0,7.48069498069498,0,21.5492277992278,18.8,70719,"$50,000-74,999"
"51540000900",89.4858730893932,10.5141269106068,6.66975451597962,0,1.11162575266327,0,0,8.5,67625,"$50,000-74,999"
"51540001000",83.3540759178594,16.6459240821406,6.53391412570006,0.373366521468575,2.9869321717486,0.342252644679527,2.08462974486621,5.6,73281,"$50,000-74,999"
"51550020001",84.0976331360947,15.9023668639053,5.02958579881657,0,1.55325443786982,0,3.99408284023669,4,68750,"$50,000-74,999"
"51550020002",51.3513513513513,48.6486486486487,37.3283119184759,0.509525919361985,1.52857775808595,0,7.11120957022596,23,47287,"$25,000-49,999"
"51550020003",67.6206424113259,32.3793575886741,20.5967422743188,0.25879129243416,2.89237326838179,0,4.62779722941087,22.3,52231,"$50,000-74,999"
"51550020100",10.3112840466926,89.6887159533074,80.5015131863381,0.194552529182879,1.05923043666234,0,5.44747081712062,45.3,35966,"$25,000-49,999"
"51550020200",8.91249134149157,91.0875086585084,85.9154929577465,0,1.22373585776957,0,0.438697760332487,40.5,39205,"$25,000-49,999"
"51550020300",36.3867684478371,63.6132315521629,54.5165394402036,0,1.65394402035623,0,3.75318066157761,26.9,39118,"$25,000-49,999"
"51550020400",67.6777890124705,32.3222109875295,28.412537917088,0,1.314459049545,0,1.71890798786653,16.9,46815,"$25,000-49,999"
"51550020500",31.6939890710383,68.3060109289617,41.5300546448087,0,3.66900858704137,0,19.2037470725995,18.7,42457,"$25,000-49,999"
"51550020600",69.8152910918868,30.1847089081132,19.0086509235445,0,0.935234977788169,0,8.62754267009586,9,57407,"$50,000-74,999"
"51550020700",17.6308985132515,82.3691014867485,61.7970265029089,0,3.82999353587589,0,14.3665158371041,33.4,31489,"$25,000-49,999"
"51550020804",63.6341727919026,36.3658272080974,17.3635377756356,0,7.79612001445957,0,9.91685745270514,1.9,98922,"$75,000-99,999"
"51550020805",51.7629952744457,48.2370047255543,31.5703380588877,0,8.65139949109415,0,3.01708469647401,2.1,66387,"$50,000-74,999"
"51550020806",58.9002913974408,41.0997086025592,24.325351577347,0,5.3338401114912,0,7.36095274293678,4,68819,"$50,000-74,999"
"51550020807",65.1740649669988,34.8259350330012,21.1336870713084,0.349424097321082,5.44842759156206,0,6.84612398084638,0,72155,"$50,000-74,999"
"51550020808",7.72755039706781,92.2724496029322,82.1014050091631,0,5.37568723274282,0,3.4208918753818,2.2,62951,"$50,000-74,999"
"51550020809",54.640522875817,45.359477124183,31.6339869281046,0.479302832244009,3.4640522875817,0,5.96949891067538,8.1,63214,"$50,000-74,999"
"51550020903",16.1725067385445,83.8274932614555,73.5463996919523,0.577589526376588,0.231035810550635,0,5.58336542164035,6.2,74276,"$50,000-74,999"
"51550020904",52.6048870447211,47.3951129552789,36.7219917012448,0,4.59889349930844,0,2.42047026279391,15.6,61906,"$50,000-74,999"
"51550020905",72.6042841037204,27.3957158962796,14.5058248778655,0,2.85606914693724,0,9.65802329951146,10.1,56382,"$50,000-74,999"
"51550020906",49.176742989452,50.823257010548,35.6315924877798,0,4.02624131721122,0,5.99434010805248,7.6,59359,"$50,000-74,999"
"51550021004",75.7673090649536,24.2326909350464,6.54889364739472,0,5.63882940756602,0.660242683797288,7.97644539614561,6.1,87014,"$75,000-99,999"
"51550021005",60.3650336215178,39.6349663784822,24.4956772334294,0.153698366954851,4.0537944284342,0,9.24111431316042,1.4,91632,"$75,000-99,999"
"51550021006",81.4796547472257,18.5203452527744,7.29963008631319,0.345252774352651,2.88532675709001,0,3.0209617755857,6.6,90625,"$75,000-99,999"
"51550021009",83.4034595605423,16.5965404394577,5.44647031323048,0,3.88031790556335,0,3.01542776998597,0,103942,"$100,000+"
"51550021010",78.9390479536273,21.0609520463727,10.7676093448094,0,2.59968382223784,0,4.84805901984894,13.7,66717,"$50,000-74,999"
"51550021011",80.5913978494624,19.4086021505376,7.55376344086021,0,2.79569892473118,0.241935483870968,4.38172043010753,4.6,114605,"$100,000+"
"51550021012",92.1351914143841,7.86480858561589,1.87409899086977,0,0.464520262694218,0,3.58801858081051,7.6,88750,"$75,000-99,999"
"51550021013",80.3829787234042,19.6170212765957,7.06382978723404,0,7.68085106382979,0,3.74468085106383,1.9,123228,"$100,000+"
"51550021101",88.8049583575441,11.1950416424559,2.94402479178772,0,0.251791594034476,0,5.79120666279295,5.9,99302,"$75,000-99,999"
"51550021102",58.6510538641686,41.3489461358314,34.3887587822014,0.477751756440281,2.20140515222482,0,1.54566744730679,10.7,97560,"$75,000-99,999"
"51550021200",81.7935702199662,18.2064297800338,6.73434856175973,0,0.846023688663283,2.65651438240271,2.30118443316413,6.7,84674,"$75,000-99,999"
"51550021301",63.1254061078622,36.8745938921378,27.9727095516569,0.162443144899285,1.62443144899285,0.259909031838856,4.74333983105913,6.8,75290,"$75,000-99,999"
"51550021302",55.0492823793879,44.9507176206121,31.1602974234826,0,2.67162372471036,0,6.12139028186063,6.3,105885,"$100,000+"
"51550021401",63.3089770354906,36.6910229645094,26.3048016701461,0,0,0,6.94154488517745,9,80513,"$75,000-99,999"
"51550021402",79.7022570834,20.2977429166,14.470946054106,0,1.20057627661277,0,1.92092204258044,22.9,74327,"$50,000-74,999"
"51550021403",59.8103266596417,40.1896733403583,26.9757639620653,0.421496311907271,2.33930453108535,0,6.65964172813488,16.1,46061,"$25,000-49,999"
"51550021404",18.5384202041913,81.4615797958087,70.9027404621171,0.0806018269747448,2.45835572272972,0,6.87802256851155,13.2,52433,"$50,000-74,999"
"51550021501",52.7692895339954,47.2307104660046,38.2830404889228,0.105042016806723,0.171886936592819,0,6.72268907563025,19.4,67710,"$50,000-74,999"
"51550021502",71.0757070519946,28.9242929480054,19.2787452142769,0.308756329504755,0.950969494874645,0,3.44572063727306,6.3,77991,"$75,000-99,999"
"51550021601",71.7719950433705,28.2280049566295,11.7348203221809,1.69764560099133,9.30607187112763,0,3.13506815365551,4.6,87727,"$75,000-99,999"
"51550021602",33.8556067588326,66.1443932411674,59.3394777265745,0.537634408602151,1.35176651305684,0,1.67434715821813,19.3,46964,"$25,000-49,999"
"51570830100",88.6156455374178,11.3843544625821,3.60398558405766,0,2.84078863684545,0,2.73478906084376,16.3,73011,"$50,000-74,999"
"51570830200",70.543615676359,29.456384323641,20.0063211125158,0,3.44500632111252,0,3.38179519595449,18.8,40079,"$25,000-49,999"
"51570830300",71.6407599309154,28.3592400690846,8.94645941278066,2.21070811744387,7.04663212435233,0,9.94818652849741,7.1,61728,"$50,000-74,999"
"51570830400",66.2776659959759,33.7223340040241,23.7022132796781,0,2.1327967806841,0,5.95573440643863,41,40048,"$25,000-49,999"
"51570830500",73.025856044724,26.974143955276,14.5818774749592,0.419287211740042,3.07477288609364,0,6.03307710225949,9.9,44934,"$25,000-49,999"
"51580060100",72.987721691678,27.012278308322,24.3178717598909,0,0,0.579809004092769,0.682128240109141,42.9,33087,"$25,000-49,999"
"51580060200",90.6181015452539,9.38189845474614,4.0103016924209,0,1.32450331125828,0,1.87637969094923,16.6,38589,"$25,000-49,999"
"51590000100",38.9144905273938,61.0855094726062,53.8829151732378,0,1.70677590032429,0,3.8231780167264,15.6,43372,"$25,000-49,999"
"51590000200",47.2087687993882,52.7912312006118,48.1519245475401,0,1.1980627071119,0.229416263063982,3.03339281162376,14.9,31931,"$25,000-49,999"
"51590000300",24.1620962827544,75.8379037172456,74.8019500304692,0,0,0,0,27.7,31360,"$25,000-49,999"
"51590000400",29.6017822333612,70.3982177666388,67.5020885547201,0,0,0,1.50375939849624,58.9,19747,"Under $25,000"
"51590000500",26.3369752731455,73.6630247268545,69.2926969522714,0,1.26509488211616,0,0.287521564117309,47.3,15528,"Under $25,000"
"51590000600",21.7961165048544,78.2038834951456,73.7378640776699,0.388349514563107,1.40776699029126,0,1.84466019417476,55.2,25403,"$25,000-49,999"
"51590000700",72.721875927575,27.278124072425,20.77767883645,0.653012763431285,1.0388839418225,0,3.17601662214307,13.8,51563,"$50,000-74,999"
"51590000800",59.8039215686275,40.1960784313725,36.236802413273,0.26395173453997,3.24283559577677,0,0.452488687782805,25.1,41848,"$25,000-49,999"
