"Home","Away","Field","Age.Group","Gender"
"WESTERN LEHIGH UNITED STORM U11 Girls EDP","PHILADELPHIA SC COPPA 07 U11 Girls EDP","Iron Lakes Turf Field #1","U11","Girls"
"MD RUSH MONTGOMERY ACADEMY COYOTES BLUE '07G U11 Girls EDP","BETHESDA SC ACADEMY BLUE 07 U11 Girls EDP","Md SoccerPlex #12B","U11","Girls"
"BALTIMORE CELTIC SC FURY 2007 U11 Girls EDP","HEREFORD HOTSPUR U11 Girls EDP","CCBC Catonsville","U11","Girls"
"NEW YORK SC ELITE G07 EDP U11 Girls EDP","SABA NYC G07 U11 Girls EDP","Unassigned","U11","Girls"
"WORLD CLASS FC WCFC CHARGERS-WHT U11 Girls EDP","SILVER LAKE SA FREEDOM U11 Girls EDP","World Class FC (NY)","U11","Girls"
"HOLMDEL FC NJX SPIRIT U11 Girls EDP","FREEHOLD SL GUNNERS U11 Girls EDP","Cross Farm #7","U11","Girls"
"BAYSHORE SC BLAZE U11 Girls EDP","SAC PREMIER WHITE 07 U11 Girls EDP","Whitemarsh Park (E.Shore) A","U11","Girls"
"TOMS RIVER FUTBOL LADY ARSENAL U11 Girls EDP","SJEB 2007 SEVILLA U11 Girls EDP","Oak Park SS OP8","U11","Girls"
"PENN LEGACY 07 BLACK F U11 Girls EDP","CESC CALVERT ELITE '07 U11 Girls EDP","Penn Legacy East Petersburg Campus #5","U11","Girls"
"CEDAR STARS ACADEMY BERGEN 2007 GREEN U11 Girls EDP","MATCH FIT MONTCLAIR UNITED 2007 GIRLS U11 Girls EDP","Overpeck #1","U11","Girls"
"MONROE TOWNSHIP SC 07 PURPLE MENACE U11 Girls EDP","CEDAR STARS ACADEMY MONMOUTH G-2007 WHITE U11 Girls EDP","Ave K Veterans Park #1","U11","Girls"
"NEW JERSEY RUSH 07 GIRLS BLACK U11 Girls EDP","CHERRY HILL FC JUNIOR PREMIER 07 U11 Girls EDP","Gloucester Twp Community Park B","U11","Girls"
"GPS NJ SOUTH 07 GIRLS U11 Girls EDP","DELAWARE UNION DE UNION GIRLS 2007 U11 Girls EDP","Tyler Davis Fields","U11","Girls"
"NJ WILDCATS F.C. STRIKERS U11 Girls EDP","MONROE TOWNSHIP SC 07 PURPLE MENACE U11 Girls EDP","Unassigned","U11","Girls"
"PIPELINE SC 2007G BLACK U11 Girls EDP","LTSC 2007 (PURPLE) U11 Girls EDP","Baltimore PolyTech HS 9v9","U11","Girls"
"BALTIMORE UNION ELITE 07G U11 Girls EDP","ARUNDEL SA ARSENAL 07 U11 Girls EDP","Cowenton Park Field 01","U11","Girls"
"PRINCETON SA PREMIER ELITE 07 ORANGE U11 Girls EDP","CEDAR STARS ACADEMY STATEN ISLAND 2007 PRIDE U11 Girls EDP","Greenway Meadows Park","U11","Girls"
"SEVERNA PARK PREMIER GREEN U11 Girls EDP","MD RUSH MONTGOMERY ACADEMY COYOTES GRAY â07G U11 Girls EDP","Kinder Park Upper Field B","U11","Girls"
"CESC CALVERT ELITE '07 U11 Girls EDP","PREMIER SC NAVY 07G U11 Girls EDP","The Calverton School Small Sided","U11","Girls"
"PRINCETON SA PREMIER ELITE 07 WHITE U11 Girls EDP","WEST MORRIS SC PREMIER 07G U11 Girls EDP","Greenway Meadows Park","U11","Girls"
"CHATHAM UNITED SA 07 BREAKERS U11 Girls EDP","PARSIPPANY SC 2007 GIRLS BLUE U11 Girls EDP","Upper Esternay","U11","Girls"
"MIDDLETOWN SC FREEDOM RED U11 Girls EDP","OLD BRIDGE GIRLS SOCCER IMPACT U11 Girls EDP","Thompson SS","U11","Girls"
"PDA HEAT U11 Girls EDP","CONTINENTAL FC DORTMUND '07F U11 Girls EDP","PDA","U11","Girls"
"FC SPORTIKA PRE-ACADEMY 2006G U11 Girls EDP","PDA SHORE SURGE U11 Girls EDP","Sportika Sports","U11","Girls"
"SJEB SANTOS U11 Girls EDP","PDA SHORE RIPTIDE U11 Girls EDP","Tuckahoe (9v9) #6","U11","Girls"
"MD RUSH MONTGOMERY ACADEMY COYOTES BLUE '07G U11 Girls EDP","HEREFORD HOTSPUR U11 Girls EDP","Md SoccerPlex #12B","U11","Girls"
"ALLEYCATS ACADEMY RED 2007G U11 Girls EDP","NEW YORK SC ELITE G07 EDP U11 Girls EDP","Afrim's Bethlehem Soccer Complex","U11","Girls"
"OLD LINE FC 07 PRIDE U11 Girls EDP","BAYSHORE SC BLAZE U11 Girls EDP","Churchville Rec Center Field 06","U11","Girls"
"HARFORD FC UNITED EXPRESS U11 Girls EDP","PENN LEGACY 07 BLACK F U11 Girls EDP","Schucks Regional Park #1","U11","Girls"
"PRINCETON SA PREMIER ELITE 07 WHITE U11 Girls EDP","KEYSTONE ATHLETIC SC KEYSTONE 07 GIRLS U11 Girls EDP","Greenway Meadows Park SS Â","U11","Girls"
"MATCH FIT MONTCLAIR UNITED 2007 GIRLS U11 Girls EDP","FORT LEE SOCCER 07 FL BAYERN U11 Girls EDP","Mountainside MTN","U11","Girls"
"DELAWARE UNION DE UNION GIRLS 2007 U11 Girls EDP","NEW JERSEY RUSH 07 GIRLS BLACK U11 Girls EDP","MV #3","U11","Girls"
"NEW JERSEY RUSH 07 GIRLS BLUE U11 Girls EDP","STA 2007G U11 Girls EDP","Gloucester Twp Community Park B","U11","Girls"
"CAPS GREATER FLEMINGTON CAPS 07 CHELSEA U11 Girls EDP","TBA U11 Girls EDP","Clover Hill Complex 8x8","U11","Girls"
"STA 2007G NPL U11 Girls EDP","SUSA EAST G07 U11 Girls EDP","Central Park 3A","U11","Girls"
"PHILADELPHIA UKRAINIAN NATIONALS 07 OLYMPYK BLACK U11 Girls EDP","PHILADELPHIA SC COPPA 07 U11 Girls EDP","Ukrainian Nationals Sports Complex #6","U11","Girls"
"CONTINENTAL FC DORTMUND '07F U11 Girls EDP","CONTINENTAL FC BARCA '07F U11 Girls EDP","The Proving Grounds 1A","U11","Girls"
"FC COPA ACADEMY G07 BLACK U11 Girls EDP","WORLD CLASS FC '07 NJ U11 Girls EDP","Rutgers-Busch Sport Club Turf","U11","Girls"
"PRINCETON SA PREMIER ELITE 07 ORANGE U11 Girls EDP","NEW JERSEY RUSH 07 GIRLS BLUE U11 Girls EDP","Greenway Meadows Park","U11","Girls"
"FREEDOM EXTREME U11 Girls EDP","BALTIMORE UNION 07 U11 Girls EDP","Oklahoma Road MS Middle Field","U11","Girls"
"CHATHAM UNITED SA 07 BREAKERS U11 Girls EDP","WESTFIELD SA AVENGERS U11 Girls EDP","Upper Esternay","U11","Girls"
"HOWELL UNITED SC HURRICANES U11 Girls EDP","LIVERPOOL FCIA REDS U11 Girls EDP","Soldier #3","U11","Girls"
"MONMOUTH UNITED SC BLAZE U11 Girls EDP","NEW JERSEY RUSH 07 GIRLS BLACK U11 Girls EDP","West Front","U11","Girls"
"MD RUSH MONTGOMERY ACADEMY COYOTES GRAY â07G U11 Girls EDP","SAC PREMIER WHITE 07 U11 Girls EDP","Md SoccerPlex Field 06A","U11","Girls"
"FC SPORTIKA ACADEMY 2007G U11 Girls EDP","PDA HEAT U11 Girls EDP","Taylor Mills School","U11","Girls"
"PHILADELPHIA UKRAINIAN NATIONALS 07 OLYMPYK BLACK U11 Girls EDP","CONTINENTAL FC DORTMUND '07F U11 Girls EDP","Ukrainian Nationals Sports Complex #6","U11","Girls"
"LEHIGH VALLEY UNITED LVU 2007 GIRLS BLACK U11 Girls EDP","CONTINENTAL FC BARCA '07F U11 Girls EDP","9v9 County Fields CFY2","U11","Girls"
"BALTIMORE UNION ELITE 07G U11 Girls EDP","BALTIMORE CELTIC SC FURY 2007 U11 Girls EDP","Nottingham Park #1","U11","Girls"
"LTSC 2007 (PURPLE) U11 Girls EDP","SAC PREMIER BLUE 07 U11 Girls EDP","Valley Fields North","U11","Girls"
"FREEHOLD SL GUNNERS U11 Girls EDP","PRINCETON SA PREMIER ELITE 07 ORANGE U11 Girls EDP","Jackson Mills JM3","U11","Girls"
"HOLMDEL FC NJX SPIRIT U11 Girls EDP","SDFC 2007G YELLOW U11 Girls EDP","Cross Farm #7","U11","Girls"
"CALVERT CSA FLAMES 07G U11 Girls EDP","SAC PREMIER WHITE 07 U11 Girls EDP","BG&E Field #01","U11","Girls"
"KEYSTONE ATHLETIC SC KEYSTONE 07 GIRLS U11 Girls EDP","HILLSBOROUGH 07G RAIDERS RED U11 Girls EDP","Keystone Small-Sided #4","U11","Girls"
"MATCH FIT MONTCLAIR UNITED 2007 GIRLS U11 Girls EDP","WESTFIELD SA AVENGERS U11 Girls EDP","Mountainside MTN","U11","Girls"
"GPS NJ SOUTH 07 GIRLS U11 Girls EDP","PDA LIVERPOOL U11 Girls EDP","Tyler Davis Fields","U11","Girls"
"FC SPORTIKA ACADEMY 2007G U11 Girls EDP","TOMS RIVER FUTBOL LADY ARSENAL U11 Girls EDP","Sportika Sports","U11","Girls"
"NEW YORK SURF G07 ACADEMY LI U11 Girls EDP","CLARKSTOWN '07 ELITE SAMIMI U11 Girls EDP","East Woods School Upper #1","U11","Girls"
"SABA NYC G07 U11 Girls EDP","ALLEYCATS ACADEMY RED 2007G U11 Girls EDP","Aviator Sports Complex #2","U11","Girls"
"SDFC 2007G YELLOW U11 Girls EDP","FREEHOLD SL GUNNERS U11 Girls EDP","Sportsfriends Grass 9v9","U11","Girls"
"WIZARDS SPORTS ISTA ELITE 07/08 U11 Girls EDP","WESTFIELD SA AVENGERS U11 Girls EDP","Hungarian American Citizens Club #1","U11","Girls"
"PHILADELPHIA SC COPPA 07 U11 Girls EDP","SJEB SANTOS U11 Girls EDP","Agusta #7","U11","Girls"
"PDA SHORE RIPTIDE U11 Girls EDP","CEDAR STARS ACADEMY MONMOUTH G-2007 GREEN U11 Girls EDP","Ocean County College (OCC) SS","U11","Girls"
"FREEHOLD SL GUNNERS U11 Girls EDP","CEDAR STARS ACADEMY STATEN ISLAND 2007 PRIDE U11 Girls EDP","Jackson Mills JM3","U11","Girls"
"HULMEVILLE SC COMETS U11 Girls EDP","TOMS RIVER FUTBOL LADY ARSENAL U11 Girls EDP","Grace Episcopal Church Field","U11","Girls"
"STA 2007G NPL U11 Girls EDP","MATCH FIT MONTCLAIR UNITED 2007 GIRLS U11 Girls EDP","Central Park 3B","U11","Girls"
"PENN FUSION SA PREACADEMY 2007 (BISSETT) U11 Girls EDP","PHILADELPHIA UKRAINIAN NATIONALS 07 OLYMPYK BLACK U11 Girls EDP","Penn Fusion United Sports Training Center #3","U11","Girls"
"ARUNDEL SA ARSENAL 07 U11 Girls EDP","MARYLAND UNITED FC 2007 RED U11 Girls EDP","Arundel HS Bermuda 9v9","U11","Girls"
"STA 2007G U11 Girls EDP","CENTERCOURT FC 07G GREEN U11 Girls EDP","Morris United-Ketch Field #1","U11","Girls"
"HILLSBOROUGH 07G RAIDERS RED U11 Girls EDP","NJ WILDCATS F.C. STRIKERS U11 Girls EDP","South Woods Road Soccer Fields #2","U11","Girls"
"WORLD CLASS FC WCFC CHARGERS-WHT U11 Girls EDP","NEW YORK SC ELITE G07 EDP U11 Girls EDP","World Class Turf #4","U11","Girls"
"MATCH FIT ACADEMY FC PRE ECNL 07 U11 Girls EDP","FREEHOLD SL GUNNERS U11 Girls EDP","Drew University Small Sided #1","U11","Girls"
"CENTERCOURT FC 07G GREEN U11 Girls EDP","FC COPA ACADEMY G07 BLACK U11 Girls EDP","Unassigned","U11","Girls"
"CHERRY HILL FC JUNIOR PREMIER 07 U11 Girls EDP","MONMOUTH UNITED SC BLAZE U11 Girls EDP","Decou Field Complex #1","U11","Girls"
"MIDDLETOWN SC MILAN RED U12 Girls EDP","PDA LIGHTNING U12 Girls EDP","Thompson SS","U12","Girls"
"NEW YORK SC ELITE G06 EDP U12 Girls EDP","WORLD CLASS FC '06 PALAU U12 Girls EDP","Hackley School-- Benedict Field","U12","Girls"
"WEST-MONT UNITED SA UNITED 2006 U12 Girls EDP","NJ WILDCATS ADAMS-NPL U12 Girls EDP","Hill Top 4B","U12","Girls"
"CALVERT CSA FREEDOM 06G U12 Girls EDP","MARYLAND UNITED FC 2006 WHITE U12 Girls EDP","BG&E Field #01","U12","Girls"
"CONNECTICUT FC CFC CHELSEA U12 Girls EDP","PLAYERS EYE FC GIRLS 2006 U12 Girls EDP","Trinity Catholic High School","U12","Girls"
"EBSC CRUSH 06G U12 Girls EDP","MORRIS ELITE 06G EDP U12 Girls EDP","Dideriksen Park Field #4","U12","Girls"
"PA RUSH ACADEMY 06 U12 Girls EDP","HULMEVILLE FORCE U12 Girls EDP","Rush Soccer Complex #4","U12","Girls"
"TOWSON UNITED THUNDER U12 Girls EDP","SEVERNA PARK VENOM U12 Girls EDP","Rogers Forge ES North Field #1","U12","Girls"
"A3 ROYALS U12 Girls EDP","PREMIER SC FORCE U12 Girls EDP","Bell Branch Park D4","U12","Girls"
"EUROPA LIONS FC 2006G BLUE U12 Girls EDP","FC BERNA LEGACY 06G U12 Girls EDP","Superdome Sports Indoor","U12","Girls"
"MT OLIVE SC PREMIER MONACO U12 Girls EDP","EAST HANOVER PESA TORCIDA U12 Girls EDP","Turkey Brook Park 4A","U12","Girls"
"FC COPA ACADEMY G06 RED SOUTH U12 Girls EDP","HAMILTON ELITE FC PRE-ACADEMY 06 BLUE ANGELS U12 Girls EDP","Rowan Univ. West Campus Turf","U12","Girls"
"KEYSTONE FC PREMIER 06G U12 Girls EDP","HARLEYSVILLE FC RANGERS 06G U12 Girls EDP","Winding Hills East C","U12","Girls"
"PHILADELPHIA UKRAINIAN NATIONALS 2006G BLACK U12 Girls EDP","LOWER MERION IMPACT U12 Girls EDP","Ukrainian Nationals Sports Complex #6","U12","Girls"
"WARRINGTON FC STRIKERS U12 Girls EDP","MONTGOMERY UNITED SC MILAN U12 Girls EDP","King II #1 Upper","U12","Girls"
"WORLD CLASS FC '06 NJ RED U12 Girls EDP","WATCHUNG HILLS NJ ELITE 2006G CRUIJFF U12 Girls EDP","World Class FC/Waldwick SuperDome #1","U12","Girls"
"PDA SHORE SHOCKWAVE U12 Girls EDP","LOWER MERION IMPACT U12 Girls EDP","Ocean County College Grass SS","U12","Girls"
"PENN FUSION SA PREACADEMY 2006 (EDWARDS) U12 Girls EDP","MATCH FIT ACADEMY FC 2006 ECNL U12 Girls EDP","Penn Fusion Delacy Soccer Complex #5","U12","Girls"
"BALTIMORE UNION ELITE 06 U12 Girls EDP","MARYLAND UNITED FC 2006 RED U12 Girls EDP","Cowenton Park Field 01","U12","Girls"
"GPS NJ CENTRAL 06G RED U12 Girls EDP","WATCHUNG HILLS NJ ELITE 2007G FORCE U12 Girls EDP","Raritan Valley Community College","U12","Girls"
"WEST-MONT UNITED SA UNITED 2006 U12 Girls EDP","PHILADELPHIA UKRAINIAN NATIONALS 2006G BLACK U12 Girls EDP","Hill Top 4A","U12","Girls"
"FC SPORTIKA ACADEMY 2006G U12 Girls EDP","FISHTOWN AC FUSION 06/07 U12 Girls EDP","Sportika Sports","U12","Girls"
"BALTIMORE BAYS BAYS '06 U12 Girls EDP","FREEDOM XPLOSIONS U12 Girls EDP","Stansbury Park #1","U12","Girls"
"BETHESDA SC ACADEMY WHITE 06 U12 Girls EDP","SAC UNITED BLUE U12 Girls EDP","Muldoons Farm #7","U12","Girls"
"PHILADELPHIA UKRAINIAN NATIONALS 06 DNIPRO RED U12 Girls EDP","PENN LEGACY 06 BLACK F U12 Girls EDP","Ukrainian Nationals Sports Complex #2","U12","Girls"
"MONROE TOWNSHIP SC UNITY U12 Girls EDP","HOLMDEL FC NJX FLASH U12 Girls EDP","Ave K Veterans Park #1","U12","Girls"
"BORDENTOWN COMMUNITY SA STORM U12 Girls EDP","HOLMDEL FC STAMPEDE U12 Girls EDP","BORDENTOWN-FRIENDSHIP FIELDS #9","U12","Girls"
"GPS NJ MARLTON 06G U12 Girls EDP","HOLMDEL FC STAMPEDE U12 Girls EDP","Memorial Park #1","U12","Girls"
"CHERRY HILL SC ROAR U12 Girls EDP","DELRAN THUNDER U12 Girls EDP","Chapel Ave Turf","U12","Girls"
"PA RUSH ACADEMY 06 U12 Girls EDP","COUNCIL ROCK UNITED FC BUCKS WARRIORS U12 Girls EDP","Rush Soccer Complex #4","U12","Girls"
"WASHINGTON UNITED FEVER 2006 U12 Girls EDP","CHERRY HILL SC ROAR U12 Girls EDP","WLP (9v9) #7","U12","Girls"
"ALLEYCATS ACADEMY RED 2006G U12 Girls EDP","WORLD CLASS FC '06 NJ RED U12 Girls EDP","Afrim's Bethlehem Soccer Complex","U12","Girls"
"SJEB 2006 LAZIO U12 Girls EDP","MIDDLETOWN SC MILAN RED U12 Girls EDP","Tuckahoe (9v9) #6","U12","Girls"
"CENTERCOURT FC 06 GREEN'S U12 Girls EDP","NEW YORK SC ELITE G06 EDP U12 Girls EDP","Riverside Park","U12","Girls"
"NEW JERSEY RUSH 06 GIRLS BLUE U12 Girls EDP","NJ WILDCATS ADAMS-NPL U12 Girls EDP","Manahassett Creek Park #1","U12","Girls"
"CFC ARSENAL 2006 ORANGE U12 Girls EDP","CONNECTICUT FC CFC CHELSEA U12 Girls EDP","Vets Field #1","U12","Girls"
"LEHIGH VALLEY UNITED LVU 2006 GIRLS BLACK U12 Girls EDP","PARSIPPANY SC 2006 GIRLS BLUE U12 Girls EDP","Lehigh County Sports Fields #1","U12","Girls"
"TOWSON UNITED THUNDER U12 Girls EDP","FREEDOM XPLOSIONS U12 Girls EDP","Rogers Forge ES North Field #1","U12","Girls"
"NIRVANA 360 FREEDOM U12 Girls EDP","FC BERNA LEGACY 06G U12 Girls EDP","Unassigned","U12","Girls"
"JERSEY CREW SC LYNX U12 Girls EDP","EDISON UNITED SA REAL BLAST U12 Girls EDP","Montville Community Park #2","U12","Girls"
"MT OLIVE SC PREMIER MONACO U12 Girls EDP","SCOTCH PLAINS FANWOOD SA SPF RAMPONE U12 Girls EDP","Turkey Brook Park 4A","U12","Girls"
"OCEAN UNITED SA FURY RED U12 Girls EDP","PRINCETON SA PREMIER ELITE 06 WHITE U12 Girls EDP","Ocean Twp - Dow D2","U12","Girls"
"DELRAN THUNDER U12 Girls EDP","HARLEYSVILLE FC RANGERS 06G U12 Girls EDP","Delran Soccer Club","U12","Girls"
"EASTERN PIKE SC REVOLUTION U12 Girls EDP","MATCH FIT MONTCLAIR UNITED 2006 GIRLS U12 Girls EDP","7th Street Field #1","U12","Girls"
"WARRINGTON FC STRIKERS U12 Girls EDP","HORSHAM HURRICANES 06 U12 Girls EDP","Turk #4","U12","Girls"
"CENTERCOURT FC 06G GREEN U12 Girls EDP","WATCHUNG HILLS NJ ELITE 2006G CRUIJFF U12 Girls EDP","RIverside Park Turf Field #1","U12","Girls"
"LOWER MERION IMPACT U12 Girls EDP","PENN FUSION SA PREACADEMY 2006 (EDWARDS) U12 Girls EDP","SOUTH ARDMORE PLAYGROUND Field","U12","Girls"
"MD RUSH MONTGOMERY ACADEMY COYOTES BLUE '06G U12 Girls EDP","BALTIMORE UNION ELITE 06 U12 Girls EDP","Maryland SoccerPlex 20A","U12","Girls"
"ST. MARY'S SOCCER RAGE U12 Girls EDP","MARYLAND UNITED FC 2006 RED U12 Girls EDP","Chancellor's Run Regional Park Field 01","U12","Girls"
"PHILADELPHIA UKRAINIAN NATIONALS 2006G BLACK U12 Girls EDP","FC COPA ACADEMY G06 BLACK SOUTH U12 Girls EDP","Ukrainian Nationals Sports Complex #2","U12","Girls"
"BALTIMORE CELTIC SC REVOLUTION U12 Girls EDP","BETHESDA SC ACADEMY BLUE 06 U12 Girls EDP","CCBC Catonsville","U12","Girls"
"SUMMIT SC FREEDOM U12 Girls EDP","FC SPORTIKA ACADEMY 2006G U12 Girls EDP","Summit Glenside Field #01","U12","Girls"
"HULMEVILLE FORCE U12 Girls EDP","DELAWARE UNION 2006 ORANGE U12 Girls EDP","Grace Episcopal Church Field","U12","Girls"
"SAC UNITED BLUE U12 Girls EDP","PIPELINE SC BLACK U12 Girls EDP","Covenant Park Field 5A","U12","Girls"
"WARRINGTON FC STRIKERS U12 Girls EDP","PHILADELPHIA UKRAINIAN NATIONALS 06 DNIPRO RED U12 Girls EDP","Turk #4","U12","Girls"
"COUNCIL ROCK UNITED FC BUCKS WARRIORS U12 Girls EDP","MONROE TOWNSHIP YS BRITTAINIA 06 U12 Girls EDP","Council Rock South 9v9 (Horse Farm Field) #12","U12","Girls"
"HARFORD FC UNITED THUNDER U12 Girls EDP","A3 ROYALS U12 Girls EDP","Forest Hill Rec Complex #2","U12","Girls"
"NJ CRUSH FC FURY U12 Girls EDP","EUROPA LIONS FC 2006G BLUE U12 Girls EDP","Ramapo Colleg North Field #1","U12","Girls"
"U.S. PARMA GOLD 06 U12 Girls EDP","BROOKLYN CITY F.C. 2006 U12 Girls EDP","The Wardlaw-Hartridge School Rear SS Turf #1","U12","Girls"
"OLD BRIDGE GIRLS SOCCER OCTANE U12 Girls EDP","CEDAR STARS ACADEMY MONMOUTH G 2006 BLACK U12 Girls EDP","Higgins Field","U12","Girls"
"WSC ELITE ROCKETS U12 Girls EDP","MONROE TOWNSHIP SC UNITY U12 Girls EDP","WSC-SS #05","U12","Girls"
"DEPTFORD PREMIER FC '06 GIRLS U12 Girls EDP","HAZLET UNITED HOT SHOTS U12 Girls EDP","Cattell Complex in Deptford #1","U12","Girls"
"HAMILTON ELITE FC PRE-ACADEMY 06 BLUE ANGELS U12 Girls EDP","GPS NJ MARLTON 06G U12 Girls EDP","Hickory St Soccer 1 FS","U12","Girls"
"MEDFORD STRIKERS SC PRIDE U12 Girls EDP","WEST-MONT UNITED SA UNION 2006 U12 Girls EDP","Medford Strikers","U12","Girls"
"FC COPA ACADEMY G06 BLACK SOUTH U12 Girls EDP","NEW JERSEY RUSH 06 GIRLS BLUE U12 Girls EDP","Rowan Univ. West Campus Turf","U12","Girls"
"CEDAR STARS ACADEMY BERGEN 2006 GIRLS BLACK U12 Girls EDP","A-GAME 2006 U12 Girls EDP","Unassigned","U12","Girls"
"REAL JERSEY FC 2006 U12 Girls EDP","PDA LIGHTNING U12 Girls EDP","Bob Bende Park #1","U12","Girls"
"FC USA 2006G FREEDOM U12 Girls EDP","ST. MARY'S SOCCER RAGE U12 Girls EDP","Beachmont","U12","Girls"
"WORLD CLASS FC '06 PALAU U12 Girls EDP","CENTERCOURT FC 06 GREEN'S U12 Girls EDP","Orangetown Soccer Field Complex #6","U12","Girls"
"BETHESDA SC ACADEMY BLUE 06 U12 Girls EDP","LTSC 2006 THUNDER (PURPLE) U12 Girls EDP","Muldoons Farm #7","U12","Girls"
"CALVERT CSA FREEDOM 06G U12 Girls EDP","SAC PREMIER WHITE (06) U12 Girls EDP","BG&E Field #01","U12","Girls"
"EBSC CRUSH 06G U12 Girls EDP","SUMMIT SC FREEDOM U12 Girls EDP","Dideriksen Park Field #4","U12","Girls"
"PREMIER SC FORCE U12 Girls EDP","NLS ATHENA 06 U12 Girls EDP","Notre Dame Prep School #1","U12","Girls"
"WEST MORRIS SC PREMIER 06G U12 Girls EDP","EDISON UNITED SA REAL BLAST U12 Girls EDP","Ralston Upper","U12","Girls"
"EASTERN PIKE SC REVOLUTION U12 Girls EDP","FC BERNA LEGACY 06G U12 Girls EDP","7th Street Field #1","U12","Girls"
"BROOKLYN CITY F.C. 2006 U12 Girls EDP","MT OLIVE SC PREMIER MONACO U12 Girls EDP","Aviator Sports Complex #1","U12","Girls"
"WSC ELITE ROCKETS U12 Girls EDP","GPS NJ CLEARVIEW 06G U12 Girls EDP","WSC-SS 01A","U12","Girls"
"FC COPA ACADEMY G06 RED SOUTH U12 Girls EDP","GPS NJ MARLTON 06G U12 Girls EDP","Rowan Univ. West Campus Turf","U12","Girls"
"HAZLET UNITED HOT SHOTS U12 Girls EDP","MONMOUTH UNITED SC PHOENIX 06 U12 Girls EDP","HUSA Complex #3","U12","Girls"
"CONTINENTAL FC DORTMUND '06F U12 Girls EDP","PHILADELPHIA UKRAINIAN NATIONALS 2006G BLACK U12 Girls EDP","The Proving Grounds #1","U12","Girls"
"LOWER MERION IMPACT U12 Girls EDP","NEW JERSEY RUSH 06 GIRLS BLUE U12 Girls EDP","SOUTH ARDMORE PLAYGROUND Field","U12","Girls"
"HILLSBOROUGH 06G RAIDERS RED U12 Girls EDP","GPS NJ CENTRAL 06G RED U12 Girls EDP","Hillsborough SC - Southwoods Rd #2","U12","Girls"
"WATCHUNG HILLS NJ ELITE 2006G CRUIJFF U12 Girls EDP","ALLEYCATS ACADEMY RED 2006G U12 Girls EDP","Duderstadt Turf Field","U12","Girls"
"PRINCETON SA PREMIER 06 NORTH U12 Girls EDP","CEDAR STARS ACADEMY BERGEN 2006 GIRLS BLACK U12 Girls EDP","General Van Fleet Field #1","U12","Girls"
"LOWER MERION IMPACT U12 Girls EDP","REAL JERSEY FC 2006 U12 Girls EDP","SOUTH ARDMORE PLAYGROUND Field","U12","Girls"
"MD RUSH MONTGOMERY ACADEMY COYOTES BLUE '06G U12 Girls EDP","MARYLAND UNITED FC 2006 RED U12 Girls EDP","Maryland SoccerPlex #7","U12","Girls"
"ALEXANDRIA SA 06G RED U12 Girls EDP","PIPELINE SC PRE-ACADEMY U12 Girls EDP","Ft. Ward Park Turf","U12","Girls"
"WIZARDS SPORTS ISTA ELITE U12 Girls EDP","NEW YORK SC ELITE G06 EDP U12 Girls EDP","Community Park #1","U12","Girls"
"FC COPA ACADEMY G06 BLACK SOUTH U12 Girls EDP","TWIN COUNTY SA STAMPEDE 2006 U12 Girls EDP","Rowan Univ. West Campus Turf","U12","Girls"
"WEST-MONT UNITED SA UNITED 2006 U12 Girls EDP","NEW JERSEY RUSH 06 GIRLS BLUE U12 Girls EDP","Hill Top 4B","U12","Girls"
"SAC PREMIER WHITE (06) U12 Girls EDP","BALTIMORE CELTIC SC REVOLUTION U12 Girls EDP","Covenant Park Field 5A","U12","Girls"
"PLAYERS EYE FC GIRLS 2006 U12 Girls EDP","NEW YORK SURF G06 WESTCHESTER U12 Girls EDP","Yorktown Sports Complex #1","U12","Girls"
"FISHTOWN AC FUSION 06/07 U12 Girls EDP","SUMMIT SC FREEDOM U12 Girls EDP","Hetzel Field A","U12","Girls"
"MILLBURN STARS U12 Girls EDP","LEHIGH VALLEY UNITED LVU 2006 GIRLS BLACK U12 Girls EDP","Millburn High School","U12","Girls"
"HORSHAM HURRICANES 06 U12 Girls EDP","MONTGOMERY UNITED SC MILAN U12 Girls EDP","Lakeside School #1","U12","Girls"
"SEVERNA PARK VENOM U12 Girls EDP","FREEDOM XPLOSIONS U12 Girls EDP","Kinder Park Upper Field B","U12","Girls"
"BETHESDA SC ACADEMY WHITE 06 U12 Girls EDP","PIPELINE SC BLACK U12 Girls EDP","Muldoons Farm #7","U12","Girls"
"PENN LEGACY 06 BLACK F U12 Girls EDP","WARRINGTON FC STRIKERS U12 Girls EDP","Penn Legacy East Petersburg Campus #4","U12","Girls"
"HARFORD FC UNITED THUNDER U12 Girls EDP","BALTIMORE UNION SELECT 06 U12 Girls EDP","Schucks Regional Park #1","U12","Girls"
"GPS NJ CENTRAL 06G WHITE U12 Girls EDP","PASCO TIMBERS U12 Girls EDP","Raritan Valley Community College","U12","Girls"
"PRINCETON SA PREMIER ELITE 06 WHITE U12 Girls EDP","CEDAR STARS ACADEMY MONMOUTH G 2006 BLACK U12 Girls EDP","Greenway Meadows Park","U12","Girls"
"CHERRY HILL FC JUNIOR PREMIER 06 U12 Girls EDP","DEPTFORD PREMIER FC '06 GIRLS U12 Girls EDP","Decou 9v9 D5","U12","Girls"
"WEST-MONT UNITED SA UNION 2006 U12 Girls EDP","DELAWARE UNION 06/07 GIRLS U12 Girls EDP","Hill Top 4B","U12","Girls"
