"Home","Away","Field"
"Legends FC U-16/17 Girls USDA","So Cal Blues Soccer Club U-16/17 Girls USDA","Silverlakes #8"
"New York City FC U-14 Girls USDA","Sky Blue - NYSC U-14 Girls USDA","WCFC Complex - Field 1"
"New York City FC U-16/17 Girls USDA","Sky Blue - NYSC U-16/17 Girls USDA","WCFC Complex - Field 5"
"Shattuck - Saint Mary's U-16/17 Girls USDA","Midwest United FC U-16/17 Girls USDA","Dome"
"FC Dallas U-16/17 Girls USDA","FC Kansas City U-16/17 Girls USDA","Toyota Soccer Center - Field 8"
"FC Dallas U-18/19 Girls USDA","FC Kansas City U-18/19 Girls USDA","Toyota Soccer Center - Field 8"
"FC Virginia U-16/17 Girls USDA","PA Classics U-16/17 Girls USDA","Evergreen Field 1"
"Lonestar SC Academy U-16/17 Girls USDA","Colorado Rush U-16/17 Girls USDA","Round Rock Multipurpose Complex"
"Los Angeles Premier Futbol Club U-15 Girls USDA","West Coast Futbol Club U-15 Girls USDA","La Canada JV Field - Grass"
"Washington Spirit Academy - Virginia U-15 Girls USDA","Virginia Development Academy U-15 Girls USDA","Langston Hughes Middle School"
"Weston FC U-14 Girls USDA","West Florida Flames U-14 Girls USDA","Tequesta Turf A"
"Weston FC U-16/17 Girls USDA","West Florida Flames U-16/17 Girls USDA","Tequesta Turf B"
"Boston Breakers Academy U-16/17 Girls USDA","FC Fury NY U-16/17 Girls USDA","Field 2"
"Houston Dash U-15 Girls USDA","Real Colorado U-15 Girls USDA","Field 3 (turf)"
"Houston Dash U-18/19 Girls USDA","Real Colorado U-18/19 Girls USDA","Field 1 (turf)"
"Sky Blue - PDA U-16/17 Girls USDA","Penn Fusion Soccer Academy U-16/17 Girls USDA","PDA #3 "
"Washington Spirit Academy - Baltimore Armour U-16/17 Girls USDA","Cedar Stars Academy - Monmouth U-16/17 Girls USDA","Maryland SoccerPlex 13"
"New York City FC U-15 Girls USDA","Sky Blue - NYSC U-15 Girls USDA","WCFC Complex - Field 1"
"New York City FC U-18/19 Girls USDA","Sky Blue - NYSC U-18/19 Girls USDA","WCFC Complex - Field 5"
"Pateadores U-18/19 Girls USDA","LAFC Slammers U-18/19 Girls USDA","Orange Coast College"
"United Futbol Academy U-18/19 Girls USDA","Concorde Fire U-18/19 Girls USDA","Fowler Park: Field 10 (turf)"
"Beach Futbol Club U-18/19 Girls USDA","Real So Cal U-18/19 Girls USDA","El Camino College"
"Eagles Soccer Club U-18/19 Girls USDA","SC del Sol U-18/19 Girls USDA","Field 14"
"FC Virginia U-18/19 Girls USDA","PA Classics U-18/19 Girls USDA","Evergreen Field 1"
"Legends FC U-18/19 Girls USDA","So Cal Blues Soccer Club U-18/19 Girls USDA","Silverlakes #8"
"Lonestar SC Academy U-18/19 Girls USDA","Colorado Rush U-18/19 Girls USDA","Round Rock Multipurpose Complex"
"Shattuck - Saint Mary's U-18/19 Girls USDA","Midwest United FC U-18/19 Girls USDA","Dome"
"Washington Spirit Academy - Virginia U-16/17 Girls USDA","Virginia Development Academy U-16/17 Girls USDA","Langston Hughes Middle School"
"Los Angeles Premier Futbol Club U-16/17 Girls USDA","West Coast Futbol Club U-16/17 Girls USDA","La Canada Stadium - Turf"
"Washington Spirit Academy - Baltimore Armour U-18/19 Girls USDA","Cedar Stars Academy - Monmouth U-18/19 Girls USDA","Maryland SoccerPlex 13"
"Weston FC U-15 Girls USDA","West Florida Flames U-15 Girls USDA","Tequesta Turf A"
"Weston FC U-18/19 Girls USDA","West Florida Flames U-18/19 Girls USDA","Tequesta Turf B"
"Boston Breakers Academy U-18/19 Girls USDA","FC Fury NY U-18/19 Girls USDA","Field 2"
"Sky Blue - PDA U-18/19 Girls USDA","Penn Fusion Soccer Academy U-18/19 Girls USDA","PDA #3 "
"Washington Spirit Academy - Virginia U-18/19 Girls USDA","Virginia Development Academy U-18/19 Girls USDA","Langston Hughes Middle School"
"Los Angeles Premier Futbol Club U-18/19 Girls USDA","West Coast Futbol Club U-18/19 Girls USDA","La Canada Stadium - Turf"
"Dallas Texans U-15 Girls USDA","FC Kansas City U-15 Girls USDA","Nolan Catholic High School - Varsity Field"
"FC Dallas U-14 Girls USDA","SPORTING Blue Valley U-14 Girls USDA","Toyota Soccer Center - Field 7"
"FC Dallas U-18/19 Girls USDA","SPORTING Blue Valley U-18/19 Girls USDA","Toyota Soccer Center"
"Orlando Pride U-14 Girls USDA","Charlotte Soccer Academy U-14 Girls USDA","Field 4"
"Orlando Pride U-16/17 Girls USDA","Charlotte Soccer Academy U-16/17 Girls USDA","Stadium Field"
"United Soccer Alliance U-15 Girls USDA","NC Courage U-15 Girls USDA","Clay County soccer Complex Fld 17"
"United Soccer Alliance U-18/19 Girls USDA","NC Courage U-18/19 Girls USDA","Clay County Soccer Complex Fld 16"
"West Coast Futbol Club U-14 Girls USDA","SC del Sol U-14 Girls USDA","Vanguard University (VU)"
"Sockers FC U-14 Girls USDA","Nationals U-14 Girls USDA","Canlan Sportsplex Lake Barrington (Indoor Turf Field)"
"Albion SC U-14 Girls USDA","LA Galaxy U-14 Girls USDA","Mission Bay High School"
"LA Galaxy San Diego U-14 Girls USDA","San Diego Surf U-14 Girls USDA","Army and Navy Academy"
"Oakwood Soccer Club U-14 Girls USDA","Long Island SC U-14 Girls USDA","TD Bank OSP #1 (front field)"
"Dallas Texans U-14 Girls USDA","FC Kansas City U-14 Girls USDA","Nolan Catholic High School - Varsity Field"
"FC Dallas U-15 Girls USDA","SPORTING Blue Valley U-15 Girls USDA","Toyota Soccer Center - Field 8"
"Orlando Pride U-15 Girls USDA","Charlotte Soccer Academy U-15 Girls USDA","Stadium Field"
"Orlando Pride U-18/19 Girls USDA","Charlotte Soccer Academy U-18/19 Girls USDA","Field 4"
"United Soccer Alliance U-14 Girls USDA","NC Courage U-14 Girls USDA","Clay County soccer Complex Fld 17"
"United Soccer Alliance U-16/17 Girls USDA","NC Courage U-16/17 Girls USDA","Clay County Soccer Complex Fld 16"
"West Coast Futbol Club U-15 Girls USDA","SC del Sol U-15 Girls USDA","Vanguard University (VU)"
"Sockers FC U-15 Girls USDA","Nationals U-15 Girls USDA","Canlan Sportsplex Lake Barrington (Indoor Turf Field)"
"Albion SC U-15 Girls USDA","LA Galaxy U-15 Girls USDA","Mission Bay High School"
"Houston Dash U-14 Girls USDA","Colorado Rush U-14 Girls USDA","Field 7"
"Houston Dash U-16/17 Girls USDA","Colorado Rush U-16/17 Girls USDA","Field 3 (turf)"
"IMG Academy U-14 Girls USDA","Weston FC U-14 Girls USDA","IMG Soccer Complex Field #12"
"IMG Academy U-16/17 Girls USDA","Weston FC U-16/17 Girls USDA","IMG Soccer Complex Field  #11"
"LA Galaxy San Diego U-15 Girls USDA","San Diego Surf U-15 Girls USDA","Army and Navy Academy"
"Lonestar SC Academy U-14 Girls USDA","Real Colorado U-14 Girls USDA","Round Rock Multipurpose Complex"
"Lonestar SC Academy U-15 Girls USDA","Real Colorado U-15 Girls USDA","Round Rock Multipurpose Complex"
"Oakwood Soccer Club U-15 Girls USDA","Long Island SC U-15 Girls USDA","TD Bank OSP #1 (front field)"
"Dallas Texans U-16/17 Girls USDA","FC Kansas City U-16/17 Girls USDA","Nolan Catholic High School - Varsity Field"
"FC Dallas U-16/17 Girls USDA","SPORTING Blue Valley U-16/17 Girls USDA","Toyota Soccer Center - Field 8"
"Sockers FC U-16/17 Girls USDA","Nationals U-16/17 Girls USDA","Canlan Sportsplex Lake Barrington (Indoor Turf Field)"
"Albion SC U-16/17 Girls USDA","LA Galaxy U-16/17 Girls USDA","Mission Bay High School"
"West Coast Futbol Club U-16/17 Girls USDA","SC del Sol U-16/17 Girls USDA","Vanguard University (VU)"
"LA Galaxy San Diego U-16/17 Girls USDA","San Diego Surf U-16/17 Girls USDA","Army and Navy Academy"
"Lonestar SC Academy U-16/17 Girls USDA","Real Colorado U-16/17 Girls USDA","Round Rock Multipurpose Complex"
"Lonestar SC Academy U-18/19 Girls USDA","Real Colorado U-18/19 Girls USDA","Round Rock Multipurpose Complex"
"Oakwood Soccer Club U-16/17 Girls USDA","Long Island SC U-16/17 Girls USDA","TD Bank OSP #1 (front field)"
"Dallas Texans U-18/19 Girls USDA","FC Kansas City U-18/19 Girls USDA","Nolan Catholic High School - Varsity Field"
"Houston Dash U-15 Girls USDA","Colorado Rush U-15 Girls USDA","Field 7"
"IMG Academy U-15 Girls USDA","Weston FC U-15 Girls USDA","IMG Soccer Complex Field #12"
"IMG Academy U-18/19 Girls USDA","Weston FC U-18/19 Girls USDA","IMG Soccer Complex Field  #11"
"Sockers FC U-18/19 Girls USDA","Nationals U-18/19 Girls USDA","Canlan Sportsplex Lake Barrington (Indoor Turf Field)"
"Albion SC U-18/19 Girls USDA","LA Galaxy U-18/19 Girls USDA","Mission Bay High School"
"LA Galaxy San Diego U-18/19 Girls USDA","San Diego Surf U-18/19 Girls USDA","Army and Navy Academy"
"West Coast Futbol Club U-18/19 Girls USDA","SC del Sol U-18/19 Girls USDA","Vanguard University (VU)"
"Houston Dash U-18/19 Girls USDA","Colorado Rush U-18/19 Girls USDA","Field 7"
"Oakwood Soccer Club U-18/19 Girls USDA","Long Island SC U-18/19 Girls USDA","TD Bank OSP #1 (front field)"
"Albion SC U-14 Girls USDA","Pateadores U-14 Girls USDA","Francis Parker School"
"Beach Futbol Club U-14 Girls USDA","LA Galaxy San Diego U-14 Girls USDA","El Camino College"
"Eagles Soccer Club U-14 Girls USDA","Los Angeles Premier Futbol Club U-14 Girls USDA","Field 14"
"FC Fury NY U-14 Girls USDA","Washington Spirit Academy - Baltimore Armour U-14 Girls USDA","Soccer Park "
"Legends FC U-14 Girls USDA","LAFC Slammers U-14 Girls USDA","Silverlakes #8"
"Long Island SC U-14 Girls USDA","Washington Spirit Academy - Virginia U-14 Girls USDA","Hofstra University"
"Portland Thorns FC U-14 Girls USDA","Placer United SC U-14 Girls USDA","Field 1"
"Portland Thorns FC U-16/17 Girls USDA","Placer United SC U-16/17 Girls USDA","Field 2"
"So Cal Blues Soccer Club U-14 Girls USDA","San Diego Surf U-14 Girls USDA","Portola High School"
"Lamorinda Soccer Club U-14 Girls USDA","Burlingame Soccer Club U-14 Girls USDA","Merritt College"
"Albion SC U-15 Girls USDA","Pateadores U-15 Girls USDA","Francis Parker School"
"Colorado Rush U-14 Girls USDA","Real Colorado U-14 Girls USDA","Trailblazer Stadium"
"Colorado Rush U-15 Girls USDA","Real Colorado U-15 Girls USDA","Denver Christian School"
"Empire United U-14 Girls USDA","Oakwood Soccer Club U-14 Girls USDA","Empire United Soccer Complex"
"Michigan Hawks U-18/19 Girls USDA","Sockers FC U-18/19 Girls USDA","Jaycee Park"
"Nationals U-15 Girls USDA","Shattuck - Saint Mary's U-15 Girls USDA","Outdoor"
"Boston Breakers Academy U-14 Girls USDA","Sky Blue - PDA U-14 Girls USDA","Field 2"
"Long Island SC U-15 Girls USDA","Washington Spirit Academy - Virginia U-15 Girls USDA","Hofstra University"
"Sky Blue - NYSC U-14 Girls USDA","Virginia Development Academy U-14 Girls USDA","School of the Holy Child-- turf field "
"Eagles Soccer Club U-15 Girls USDA","Los Angeles Premier Futbol Club U-15 Girls USDA","Field 14"
"FC Fury NY U-15 Girls USDA","Washington Spirit Academy - Baltimore Armour U-15 Girls USDA","Soccer Park "
"FC Stars U-14 Girls USDA","Cedar Stars Academy - Monmouth U-14 Girls USDA","Field 1"
"Legends FC U-15 Girls USDA","LAFC Slammers U-15 Girls USDA","Silverlakes #8"
"Midwest United FC U-14 Girls USDA","FC United Soccer Club U-14 Girls USDA","MSA Fieldhouse"
"NTH Tophat U-14 Girls USDA","United Futbol Academy U-14 Girls USDA","Metro North Park 3"
"NTH Tophat U-18/19 Girls USDA","United Futbol Academy U-18/19 Girls USDA","Metro North Park 1"
"Portland Thorns FC U-15 Girls USDA","Placer United SC U-15 Girls USDA","Field 1"
"Portland Thorns FC U-18/19 Girls USDA","Placer United SC U-18/19 Girls USDA","Field 2"
"Real So Cal U-14 Girls USDA","LA Galaxy U-14 Girls USDA","Oak Park High School Stadium"
"So Cal Blues Soccer Club U-15 Girls USDA","San Diego Surf U-15 Girls USDA","Portola High School"
"Beach Futbol Club U-15 Girls USDA","LA Galaxy San Diego U-15 Girls USDA","El Camino College"
"Albion SC U-16/17 Girls USDA","Pateadores U-16/17 Girls USDA","Francis Parker School"
"Lamorinda Soccer Club U-15 Girls USDA","Burlingame Soccer Club U-15 Girls USDA","Merritt College"
"Charlotte Soccer Academy U-15 Girls USDA","Concorde Fire U-15 Girls USDA","OrthoCarolina Field #6"
"Charlotte Soccer Academy U-16/17 Girls USDA","Concorde Fire U-16/17 Girls USDA","OrthoCarolina Field #5"
"Empire United U-15 Girls USDA","Oakwood Soccer Club U-15 Girls USDA","Empire United Soccer Complex"
"IMG Academy U-14 Girls USDA","Orlando Pride U-14 Girls USDA","IMG Soccer Complex Field  #15"
"IMG Academy U-16/17 Girls USDA","Orlando Pride U-16/17 Girls USDA","IMG Soccer Complex Field # 16"
"Long Island SC U-16/17 Girls USDA","Washington Spirit Academy - Virginia U-16/17 Girls USDA","Hofstra University"
"Michigan Hawks U-15 Girls USDA","Sockers FC U-15 Girls USDA","Jaycee Park"
"Nationals U-16/17 Girls USDA","Shattuck - Saint Mary's U-16/17 Girls USDA","Outdoor"
"Sky Blue - NYSC U-15 Girls USDA","Virginia Development Academy U-15 Girls USDA","School of the Holy Child-- turf field "
"United Soccer Alliance U-14 Girls USDA","Boca United Football Club U-14 Girls USDA","Clay County soccer Complex Fld 17"
"United Soccer Alliance U-16/17 Girls USDA","Boca United Football Club U-16/17 Girls USDA","Clay County Soccer Complex Fld 16"
"Boston Breakers Academy U-15 Girls USDA","Sky Blue - PDA U-15 Girls USDA","Field 2"
"Colorado Rush U-16/17 Girls USDA","Real Colorado U-16/17 Girls USDA","Denver Christian School"
"FC Stars U-15 Girls USDA","Cedar Stars Academy - Monmouth U-15 Girls USDA","Field 1"
"FC Fury NY U-16/17 Girls USDA","Washington Spirit Academy - Baltimore Armour U-16/17 Girls USDA","Soccer Park "
"Midwest United FC U-15 Girls USDA","FC United Soccer Club U-15 Girls USDA","MSA Fieldhouse"
"NTH Tophat U-15 Girls USDA","United Futbol Academy U-15 Girls USDA","Metro North Park 3"
"NTH Tophat U-16/17 Girls USDA","United Futbol Academy U-16/17 Girls USDA","Metro North Park 1"
"Real So Cal U-15 Girls USDA","LA Galaxy U-15 Girls USDA","Oak Park High School Stadium"
"Albion SC U-18/19 Girls USDA","Pateadores U-18/19 Girls USDA","Francis Parker School"
"Beach Futbol Club U-16/17 Girls USDA","LA Galaxy San Diego U-16/17 Girls USDA","El Camino College"
"Eagles Soccer Club U-16/17 Girls USDA","Los Angeles Premier Futbol Club U-16/17 Girls USDA","Field 14"
"Legends FC U-16/17 Girls USDA","LAFC Slammers U-16/17 Girls USDA","Silverlakes #8"
"New York City FC U-14 Girls USDA","FC Virginia U-14 Girls USDA","WCFC Complex - Field 1"
"Sky Blue - NYSC U-16/17 Girls USDA","Virginia Development Academy U-16/17 Girls USDA","School of the Holy Child-- turf field "
"So Cal Blues Soccer Club U-16/17 Girls USDA","San Diego Surf U-16/17 Girls USDA","Portola High School"
"Charlotte Soccer Academy U-14 Girls USDA","Concorde Fire U-14 Girls USDA","OrthoCarolina Field #5"
"Charlotte Soccer Academy U-18/19 Girls USDA","Concorde Fire U-18/19 Girls USDA","OrthoCarolina Field #6"
"Lamorinda Soccer Club U-16/17 Girls USDA","Burlingame Soccer Club U-16/17 Girls USDA","Merritt College"
"Lonestar SC Academy U-14 Girls USDA","FC Dallas U-14 Girls USDA","McMaster Athletic Complex"
"Lonestar SC Academy U-15 Girls USDA","FC Dallas U-15 Girls USDA","McMaster Athletic Complex"
"Long Island SC U-18/19 Girls USDA","Washington Spirit Academy - Virginia U-18/19 Girls USDA","Hofstra University"
"Michigan Hawks U-16/17 Girls USDA","Sockers FC U-16/17 Girls USDA","Jaycee Park"
"Nationals U-18/19 Girls USDA","Shattuck - Saint Mary's U-18/19 Girls USDA","Outdoor"
"United Soccer Alliance U-15 Girls USDA","Boca United Football Club U-15 Girls USDA","Clay County soccer Complex Fld 17"
"United Soccer Alliance U-18/19 Girls USDA","Boca United Football Club U-18/19 Girls USDA","Clay County Soccer Complex Fld 16"
"Boston Breakers Academy U-16/17 Girls USDA","Sky Blue - PDA U-16/17 Girls USDA","Field 2"
"Empire United U-16/17 Girls USDA","Oakwood Soccer Club U-16/17 Girls USDA","Empire United Soccer Complex"
"FC Stars U-16/17 Girls USDA","Cedar Stars Academy - Monmouth U-16/17 Girls USDA","Field 1"
"IMG Academy U-15 Girls USDA","Orlando Pride U-15 Girls USDA","IMG Soccer Complex Field  #15"
"IMG Academy U-18/19 Girls USDA","Orlando Pride U-18/19 Girls USDA","IMG Soccer Complex Field # 16"
"Colorado Rush U-18/19 Girls USDA","Real Colorado U-18/19 Girls USDA","Denver Christian School"
"FC Fury NY U-18/19 Girls USDA","Washington Spirit Academy - Baltimore Armour U-18/19 Girls USDA","Soccer Park "
"New York City FC U-15 Girls USDA","FC Virginia U-15 Girls USDA","WCFC Complex - Field 1"
"Real So Cal U-16/17 Girls USDA","LA Galaxy U-16/17 Girls USDA","Oak Park High School Stadium"
"Michigan Hawks U-14 Girls USDA","Sockers FC U-14 Girls USDA","Jaycee Park"
"Sky Blue - NYSC U-18/19 Girls USDA","Virginia Development Academy U-18/19 Girls USDA","School of the Holy Child-- turf field "
"Beach Futbol Club U-18/19 Girls USDA","LA Galaxy San Diego U-18/19 Girls USDA","El Camino College"
"Eagles Soccer Club U-18/19 Girls USDA","Los Angeles Premier Futbol Club U-18/19 Girls USDA","Field 14"
"Legends FC U-18/19 Girls USDA","LAFC Slammers U-18/19 Girls USDA","Silverlakes #8"
"Lonestar SC Academy U-16/17 Girls USDA","FC Dallas U-16/17 Girls USDA","McMaster Athletic Complex"
"Lonestar SC Academy U-18/19 Girls USDA","FC Dallas U-18/19 Girls USDA","McMaster Athletic Complex"
"So Cal Blues Soccer Club U-18/19 Girls USDA","San Diego Surf U-18/19 Girls USDA","Portola High School"
"FC Stars U-18/19 Girls USDA","Cedar Stars Academy - Monmouth U-18/19 Girls USDA","Field 1"
"Lamorinda Soccer Club U-18/19 Girls USDA","Burlingame Soccer Club U-18/19 Girls USDA","Merritt College"
"Empire United U-18/19 Girls USDA","Oakwood Soccer Club U-18/19 Girls USDA","Empire United Soccer Complex"
"Boston Breakers Academy U-18/19 Girls USDA","Sky Blue - PDA U-18/19 Girls USDA","Field 2"
"New York City FC U-16/17 Girls USDA","FC Virginia U-16/17 Girls USDA","WCFC Complex - Field 1"
"Real So Cal U-18/19 Girls USDA","LA Galaxy U-18/19 Girls USDA","Oak Park High School Stadium"
"Midwest United FC U-16/17 Girls USDA","FC United Soccer Club U-16/17 Girls USDA","Aquinas College"
"New York City FC U-18/19 Girls USDA","FC Virginia U-18/19 Girls USDA","WCFC Complex - Field 1"
"Midwest United FC U-18/19 Girls USDA","FC United Soccer Club U-18/19 Girls USDA","Aquinas College"
"Long Island SC U-14 Girls USDA","Washington Spirit Academy - Baltimore Armour U-14 Girls USDA","Hofstra University"
"FC Stars U-14 Girls USDA","Sky Blue - PDA U-14 Girls USDA","Field 1"
"Boston Breakers Academy U-14 Girls USDA","Cedar Stars Academy - Monmouth U-14 Girls USDA","Field 1"
"Boston Breakers Academy U-16/17 Girls USDA","Cedar Stars Academy - Monmouth U-16/17 Girls USDA","Field 2"
"California Thorns FC U-14 Girls USDA","PSV Union Football Club U-14 Girls USDA","Santa Clara University - Stanton Field"
"FC Fury NY U-14 Girls USDA","Washington Spirit Academy - Virginia U-14 Girls USDA","St. Josephs College Field"
"Midwest United FC U-16/17 Girls USDA","Shattuck - Saint Mary's U-16/17 Girls USDA","Grandville Soccer Field"
"Solar Soccer Club U-14 Girls USDA","Dallas Texans U-14 Girls USDA","Pope John Paul II High School (Turf)"
"Long Island SC U-15 Girls USDA","Washington Spirit Academy - Baltimore Armour U-15 Girls USDA","Hofstra University"
"Sky Blue - NYSC U-14 Girls USDA","FC Virginia U-14 Girls USDA","Manhattanville College Turf field "
"FC Stars U-15 Girls USDA","Sky Blue - PDA U-15 Girls USDA","Field 1"
"Boston Breakers Academy U-15 Girls USDA","Cedar Stars Academy - Monmouth U-15 Girls USDA","Field 1"
"California Thorns FC U-15 Girls USDA","PSV Union Football Club U-15 Girls USDA","Santa Clara University - Stanton Field"
"FC Fury NY U-15 Girls USDA","Washington Spirit Academy - Virginia U-15 Girls USDA","St. Josephs College Field"
"Long Island SC U-16/17 Girls USDA","Washington Spirit Academy - Baltimore Armour U-16/17 Girls USDA","Hofstra University"
"Sky Blue - NYSC U-15 Girls USDA","FC Virginia U-15 Girls USDA","Manhattanville College Turf field "
